iso3c,country_name_wdi,global_group,region,year,un_votes_total,un_votes_yes,un_votes_no,un_votes_abstain,un_yes_share,un_no_share,un_abstain_share
BWA,Botswana,Global South,Sub-Saharan Africa,2024,95,73,1,4,0.7684210526315789,0.010526315789473684,0.042105263157894736
CAN,Canada,Global North,North America,2004,73,41,14,16,0.5616438356164384,0.1917808219178082,0.2191780821917808
CAN,Canada,Global North,North America,2005,75,46,15,14,0.6133333333333333,0.2,0.18666666666666668
CAN,Canada,Global North,North America,2006,101,62,20,19,0.6138613861386139,0.19801980198019803,0.18811881188118812
CAN,Canada,Global North,North America,2007,79,40,23,16,0.5063291139240507,0.2911392405063291,0.20253164556962025
CAN,Canada,Global North,North America,2008,78,38,20,19,0.48717948717948717,0.2564102564102564,0.24358974358974358
CAN,Canada,Global North,North America,2009,68,31,23,14,0.45588235294117646,0.3382352941176471,0.20588235294117646
CAN,Canada,Global North,North America,2010,72,36,21,15,0.5,0.2916666666666667,0.20833333333333334
CAN,Canada,Global North,North America,2011,69,28,32,9,0.4057971014492754,0.463768115942029,0.13043478260869565
CAN,Canada,Global North,North America,2012,74,30,34,9,0.40540540540540543,0.4594594594594595,0.12162162162162163
CAN,Canada,Global North,North America,2013,64,23,33,8,0.359375,0.515625,0.125
CAN,Canada,Global North,North America,2014,80,35,36,9,0.4375,0.45,0.1125
CAN,Canada,Global North,North America,2015,78,26,38,13,0.3333333333333333,0.48717948717948717,0.16666666666666666
CAN,Canada,Global North,North America,2016,81,35,32,14,0.43209876543209874,0.3950617283950617,0.1728395061728395
CAN,Canada,Global North,North America,2017,94,40,33,21,0.425531914893617,0.35106382978723405,0.22340425531914893
CAN,Canada,Global North,North America,2018,107,54,33,20,0.5046728971962616,0.308411214953271,0.18691588785046728
CAN,Canada,Global North,North America,2019,100,48,31,21,0.48,0.31,0.21
CAN,Canada,Global North,North America,2020,100,53,31,16,0.53,0.31,0.16
CAN,Canada,Global North,North America,2021,86,41,27,17,0.47674418604651164,0.313953488372093,0.19767441860465115
CAN,Canada,Global North,North America,2022,89,44,30,15,0.4943820224719101,0.33707865168539325,0.16853932584269662
CAN,Canada,Global North,North America,2023,88,45,28,15,0.5113636363636364,0.3181818181818182,0.17045454545454544
CAN,Canada,Global North,North America,2024,95,51,23,21,0.5368421052631579,0.24210526315789474,0.22105263157894736
CHE,Switzerland,Global North,Europe,2004,73,47,10,15,0.6438356164383562,0.136986301369863,0.2054794520547945
CHE,Switzerland,Global North,Europe,2005,75,49,9,16,0.6533333333333333,0.12,0.21333333333333335
CHE,Switzerland,Global North,Europe,2006,101,72,11,18,0.7128712871287128,0.10891089108910891,0.1782178217821782
CHE,Switzerland,Global North,Europe,2007,79,55,11,13,0.6962025316455697,0.13924050632911392,0.16455696202531644
CHE,Switzerland,Global North,Europe,2008,78,52,8,17,0.6666666666666666,0.10256410256410256,0.21794871794871795
CHE,Switzerland,Global North,Europe,2009,68,41,12,14,0.6029411764705882,0.17647058823529413,0.20588235294117646
CHE,Switzerland,Global North,Europe,2010,72,49,10,13,0.6805555555555556,0.1388888888888889,0.18055555555555555
CHE,Switzerland,Global North,Europe,2011,69,45,9,12,0.6521739130434783,0.13043478260869565,0.17391304347826086
CHE,Switzerland,Global North,Europe,2012,74,49,9,14,0.6621621621621622,0.12162162162162163,0.1891891891891892
CHE,Switzerland,Global North,Europe,2013,64,42,10,12,0.65625,0.15625,0.1875
CHE,Switzerland,Global North,Europe,2014,80,54,9,17,0.675,0.1125,0.2125
CHE,Switzerland,Global North,Europe,2015,78,47,9,22,0.6025641025641025,0.11538461538461539,0.28205128205128205
CHE,Switzerland,Global North,Europe,2016,81,56,7,18,0.691358024691358,0.08641975308641975,0.2222222222222222
CHE,Switzerland,Global North,Europe,2017,94,61,9,23,0.648936170212766,0.09574468085106383,0.24468085106382978
CHE,Switzerland,Global North,Europe,2018,107,76,9,20,0.7102803738317757,0.08411214953271028,0.18691588785046728
CHE,Switzerland,Global North,Europe,2019,100,62,11,26,0.62,0.11,0.26
CHE,Switzerland,Global North,Europe,2020,100,68,11,21,0.68,0.11,0.21
CHE,Switzerland,Global North,Europe,2021,86,55,10,21,0.6395348837209303,0.11627906976744186,0.2441860465116279
CHE,Switzerland,Global North,Europe,2022,89,58,12,19,0.651685393258427,0.1348314606741573,0.21348314606741572
CHE,Switzerland,Global North,Europe,2023,88,58,10,20,0.6590909090909091,0.11363636363636363,0.22727272727272727
CHE,Switzerland,Global North,Europe,2024,95,58,12,25,0.6105263157894737,0.12631578947368421,0.2631578947368421
CHL,Chile,Global North,Latin America & Caribbean,2004,73,63,2,6,0.863013698630137,0.0273972602739726,0.0821917808219178
CHL,Chile,Global North,Latin America & Caribbean,2005,75,71,0,4,0.9466666666666667,0,0.05333333333333334
CHL,Chile,Global North,Latin America & Caribbean,2006,101,97,2,2,0.9603960396039604,0.019801980198019802,0.019801980198019802
CHL,Chile,Global North,Latin America & Caribbean,2007,79,74,0,5,0.9367088607594937,0,0.06329113924050633
CHL,Chile,Global North,Latin America & Caribbean,2008,78,70,1,6,0.8974358974358975,0.01282051282051282,0.07692307692307693
CHL,Chile,Global North,Latin America & Caribbean,2009,68,63,1,4,0.9264705882352942,0.014705882352941176,0.058823529411764705
CHL,Chile,Global North,Latin America & Caribbean,2010,72,68,1,3,0.9444444444444444,0.013888888888888888,0.041666666666666664
CHL,Chile,Global North,Latin America & Caribbean,2011,69,64,0,5,0.927536231884058,0,0.07246376811594203
CHL,Chile,Global North,Latin America & Caribbean,2012,74,71,0,3,0.9594594594594594,0,0.04054054054054054
CHL,Chile,Global North,Latin America & Caribbean,2013,64,59,1,3,0.921875,0.015625,0.046875
CHL,Chile,Global North,Latin America & Caribbean,2014,80,78,0,2,0.975,0,0.025
CHL,Chile,Global North,Latin America & Caribbean,2015,78,76,0,2,0.9743589743589743,0,0.02564102564102564
CHL,Chile,Global North,Latin America & Caribbean,2016,81,78,0,3,0.9629629629629629,0,0.037037037037037035
CHL,Chile,Global North,Latin America & Caribbean,2017,94,88,0,6,0.9361702127659575,0,0.06382978723404255
CHL,Chile,Global North,Latin America & Caribbean,2018,107,97,1,7,0.9065420560747663,0.009345794392523364,0.06542056074766354
CHL,Chile,Global North,Latin America & Caribbean,2019,100,93,1,6,0.93,0.01,0.06
CHL,Chile,Global North,Latin America & Caribbean,2020,100,93,1,5,0.93,0.01,0.05
CHL,Chile,Global North,Latin America & Caribbean,2021,86,79,0,7,0.9186046511627907,0,0.08139534883720931
CHL,Chile,Global North,Latin America & Caribbean,2022,89,83,0,5,0.9325842696629213,0,0.056179775280898875
CHL,Chile,Global North,Latin America & Caribbean,2023,88,84,0,4,0.9545454545454546,0,0.045454545454545456
CHL,Chile,Global North,Latin America & Caribbean,2024,95,90,0,5,0.9473684210526315,0,0.05263157894736842
CHN,China,Global South,East Asia & Pacific,2004,73,64,2,6,0.8767123287671232,0.0273972602739726,0.0821917808219178
CHN,China,Global South,East Asia & Pacific,2005,75,64,5,5,0.8533333333333334,0.06666666666666667,0.06666666666666667
CHN,China,Global South,East Asia & Pacific,2006,101,90,4,5,0.8910891089108911,0.039603960396039604,0.04950495049504951
CHN,China,Global South,East Asia & Pacific,2007,79,69,5,4,0.8734177215189873,0.06329113924050633,0.05063291139240506
CHN,China,Global South,East Asia & Pacific,2008,78,65,4,7,0.8333333333333334,0.05128205128205128,0.08974358974358974
CHN,China,Global South,East Asia & Pacific,2009,68,60,3,5,0.8823529411764706,0.04411764705882353,0.07352941176470588
CHN,China,Global South,East Asia & Pacific,2010,72,62,4,5,0.8611111111111112,0.05555555555555555,0.06944444444444445
CHN,China,Global South,East Asia & Pacific,2011,69,59,3,7,0.855072463768116,0.043478260869565216,0.10144927536231885
CHN,China,Global South,East Asia & Pacific,2012,74,56,5,11,0.7567567567567568,0.06756756756756757,0.14864864864864866
CHN,China,Global South,East Asia & Pacific,2013,64,54,3,7,0.84375,0.046875,0.109375
CHN,China,Global South,East Asia & Pacific,2014,80,65,4,9,0.8125,0.05,0.1125
CHN,China,Global South,East Asia & Pacific,2015,78,60,6,11,0.7692307692307693,0.07692307692307693,0.14102564102564102
CHN,China,Global South,East Asia & Pacific,2016,81,59,8,13,0.7283950617283951,0.09876543209876543,0.16049382716049382
CHN,China,Global South,East Asia & Pacific,2017,94,78,8,8,0.8297872340425532,0.0851063829787234,0.0851063829787234
CHN,China,Global South,East Asia & Pacific,2018,107,82,10,13,0.7663551401869159,0.09345794392523364,0.12149532710280374
CHN,China,Global South,East Asia & Pacific,2019,100,79,11,8,0.79,0.11,0.08
CHN,China,Global South,East Asia & Pacific,2020,100,77,12,9,0.77,0.12,0.09
CHN,China,Global South,East Asia & Pacific,2021,86,67,12,7,0.7790697674418605,0.13953488372093023,0.08139534883720931
CHN,China,Global South,East Asia & Pacific,2022,89,63,14,11,0.7078651685393258,0.15730337078651685,0.12359550561797752
CHN,China,Global South,East Asia & Pacific,2023,88,62,11,14,0.7045454545454546,0.125,0.1590909090909091
CHN,China,Global South,East Asia & Pacific,2024,95,68,11,15,0.7157894736842105,0.11578947368421053,0.15789473684210525
CMR,Cameroon,Global South,Sub-Saharan Africa,2004,73,47,0,23,0.6438356164383562,0,0.3150684931506849
CMR,Cameroon,Global South,Sub-Saharan Africa,2005,75,47,0,22,0.6266666666666667,0,0.29333333333333333
CMR,Cameroon,Global South,Sub-Saharan Africa,2006,101,69,0,22,0.6831683168316832,0,0.21782178217821782
CMR,Cameroon,Global South,Sub-Saharan Africa,2007,79,48,0,22,0.6075949367088608,0,0.27848101265822783
CMR,Cameroon,Global South,Sub-Saharan Africa,2008,78,49,0,25,0.6282051282051282,0,0.32051282051282054
CMR,Cameroon,Global South,Sub-Saharan Africa,2009,68,41,0,25,0.6029411764705882,0,0.36764705882352944
CMR,Cameroon,Global South,Sub-Saharan Africa,2010,72,43,0,25,0.5972222222222222,0,0.3472222222222222
CMR,Cameroon,Global South,Sub-Saharan Africa,2011,69,40,0,25,0.5797101449275363,0,0.36231884057971014
CMR,Cameroon,Global South,Sub-Saharan Africa,2012,74,46,0,26,0.6216216216216216,0,0.35135135135135137
CMR,Cameroon,Global South,Sub-Saharan Africa,2013,64,37,0,21,0.578125,0,0.328125
CMR,Cameroon,Global South,Sub-Saharan Africa,2014,80,55,0,24,0.6875,0,0.3
CMR,Cameroon,Global South,Sub-Saharan Africa,2015,78,49,0,25,0.6282051282051282,0,0.32051282051282054
CMR,Cameroon,Global South,Sub-Saharan Africa,2016,81,53,0,24,0.654320987654321,0,0.2962962962962963
CMR,Cameroon,Global South,Sub-Saharan Africa,2017,94,51,0,23,0.5425531914893617,0,0.24468085106382978
CMR,Cameroon,Global South,Sub-Saharan Africa,2018,107,66,0,32,0.616822429906542,0,0.29906542056074764
CMR,Cameroon,Global South,Sub-Saharan Africa,2019,100,66,0,28,0.66,0,0.28
CMR,Cameroon,Global South,Sub-Saharan Africa,2020,100,69,0,26,0.69,0,0.26
CMR,Cameroon,Global South,Sub-Saharan Africa,2021,86,59,0,21,0.686046511627907,0,0.2441860465116279
CMR,Cameroon,Global South,Sub-Saharan Africa,2022,89,51,1,24,0.5730337078651685,0.011235955056179775,0.2696629213483146
CMR,Cameroon,Global South,Sub-Saharan Africa,2023,88,55,0,26,0.625,0,0.29545454545454547
CMR,Cameroon,Global South,Sub-Saharan Africa,2024,95,59,0,26,0.6210526315789474,0,0.2736842105263158
COL,Colombia,Global South,Latin America & Caribbean,2004,73,66,0,7,0.9041095890410958,0,0.0958904109589041
COL,Colombia,Global South,Latin America & Caribbean,2005,75,65,0,9,0.8666666666666667,0,0.12
COL,Colombia,Global South,Latin America & Caribbean,2006,101,89,0,10,0.8811881188118812,0,0.09900990099009901
COL,Colombia,Global South,Latin America & Caribbean,2007,79,66,0,13,0.8354430379746836,0,0.16455696202531644
COL,Colombia,Global South,Latin America & Caribbean,2008,78,66,0,11,0.8461538461538461,0,0.14102564102564102
COL,Colombia,Global South,Latin America & Caribbean,2009,68,54,0,12,0.7941176470588235,0,0.17647058823529413
COL,Colombia,Global South,Latin America & Caribbean,2010,72,60,0,12,0.8333333333333334,0,0.16666666666666666
COL,Colombia,Global South,Latin America & Caribbean,2011,69,61,0,8,0.8840579710144928,0,0.11594202898550725
COL,Colombia,Global South,Latin America & Caribbean,2012,74,66,0,8,0.8918918918918919,0,0.10810810810810811
COL,Colombia,Global South,Latin America & Caribbean,2013,64,57,1,6,0.890625,0.015625,0.09375
COL,Colombia,Global South,Latin America & Caribbean,2014,80,73,0,5,0.9125,0,0.0625
COL,Colombia,Global South,Latin America & Caribbean,2015,78,70,0,7,0.8974358974358975,0,0.08974358974358974
COL,Colombia,Global South,Latin America & Caribbean,2016,81,69,0,10,0.8518518518518519,0,0.12345679012345678
COL,Colombia,Global South,Latin America & Caribbean,2017,94,83,0,10,0.8829787234042553,0,0.10638297872340426
COL,Colombia,Global South,Latin America & Caribbean,2018,107,92,0,14,0.8598130841121495,0,0.1308411214953271
COL,Colombia,Global South,Latin America & Caribbean,2019,100,82,4,13,0.82,0.04,0.13
COL,Colombia,Global South,Latin America & Caribbean,2020,100,88,4,8,0.88,0.04,0.08
COL,Colombia,Global South,Latin America & Caribbean,2021,86,74,1,11,0.8604651162790697,0.011627906976744186,0.12790697674418605
COL,Colombia,Global South,Latin America & Caribbean,2022,89,81,0,8,0.9101123595505618,0,0.0898876404494382
COL,Colombia,Global South,Latin America & Caribbean,2023,88,85,0,3,0.9659090909090909,0,0.03409090909090909
COL,Colombia,Global South,Latin America & Caribbean,2024,95,90,0,5,0.9473684210526315,0,0.05263157894736842
CRI,Costa Rica,Global South,Latin America & Caribbean,2004,73,63,1,7,0.863013698630137,0.0136986301369863,0.0958904109589041
CRI,Costa Rica,Global South,Latin America & Caribbean,2005,75,66,1,7,0.88,0.013333333333333334,0.09333333333333334
CRI,Costa Rica,Global South,Latin America & Caribbean,2006,101,92,0,9,0.9108910891089109,0,0.0891089108910891
CRI,Costa Rica,Global South,Latin America & Caribbean,2007,79,77,0,2,0.9746835443037974,0,0.02531645569620253
CRI,Costa Rica,Global South,Latin America & Caribbean,2008,78,72,0,5,0.9230769230769231,0,0.0641025641025641
CRI,Costa Rica,Global South,Latin America & Caribbean,2009,68,62,0,5,0.9117647058823529,0,0.07352941176470588
CRI,Costa Rica,Global South,Latin America & Caribbean,2010,72,69,0,3,0.9583333333333334,0,0.041666666666666664
CRI,Costa Rica,Global South,Latin America & Caribbean,2011,69,66,0,3,0.9565217391304348,0,0.043478260869565216
CRI,Costa Rica,Global South,Latin America & Caribbean,2012,74,70,0,4,0.9459459459459459,0,0.05405405405405406
CRI,Costa Rica,Global South,Latin America & Caribbean,2013,64,60,1,3,0.9375,0.015625,0.046875
CRI,Costa Rica,Global South,Latin America & Caribbean,2014,80,77,0,3,0.9625,0,0.0375
CRI,Costa Rica,Global South,Latin America & Caribbean,2015,78,75,0,3,0.9615384615384616,0,0.038461538461538464
CRI,Costa Rica,Global South,Latin America & Caribbean,2016,81,77,0,3,0.9506172839506173,0,0.037037037037037035
CRI,Costa Rica,Global South,Latin America & Caribbean,2017,94,89,0,5,0.9468085106382979,0,0.05319148936170213
CRI,Costa Rica,Global South,Latin America & Caribbean,2018,107,102,0,5,0.9532710280373832,0,0.04672897196261682
CRI,Costa Rica,Global South,Latin America & Caribbean,2019,100,96,0,2,0.96,0,0.02
CRI,Costa Rica,Global South,Latin America & Caribbean,2020,100,96,1,3,0.96,0.01,0.03
CRI,Costa Rica,Global South,Latin America & Caribbean,2021,86,82,0,4,0.9534883720930233,0,0.046511627906976744
CRI,Costa Rica,Global South,Latin America & Caribbean,2022,89,83,1,3,0.9325842696629213,0.011235955056179775,0.033707865168539325
CRI,Costa Rica,Global South,Latin America & Caribbean,2023,88,85,0,3,0.9659090909090909,0,0.03409090909090909
CRI,Costa Rica,Global South,Latin America & Caribbean,2024,95,90,0,5,0.9473684210526315,0,0.05263157894736842
CYP,Cyprus,Global North,Europe,2004,73,51,11,11,0.6986301369863014,0.1506849315068493,0.1506849315068493
CYP,Cyprus,Global North,Europe,2005,75,54,10,11,0.72,0.13333333333333333,0.14666666666666667
CYP,Cyprus,Global North,Europe,2006,101,72,12,15,0.7128712871287128,0.1188118811881188,0.1485148514851485
CYP,Cyprus,Global North,Europe,2007,79,57,13,9,0.7215189873417721,0.16455696202531644,0.11392405063291139
CYP,Cyprus,Global North,Europe,2008,78,55,9,14,0.7051282051282052,0.11538461538461539,0.1794871794871795
CYP,Cyprus,Global North,Europe,2009,68,44,12,12,0.6470588235294118,0.17647058823529413,0.17647058823529413
CYP,Cyprus,Global North,Europe,2010,72,50,10,12,0.6944444444444444,0.1388888888888889,0.16666666666666666
CYP,Cyprus,Global North,Europe,2011,69,48,10,11,0.6956521739130435,0.14492753623188406,0.15942028985507245
CYP,Cyprus,Global North,Europe,2012,74,53,10,11,0.7162162162162162,0.13513513513513514,0.14864864864864866
CYP,Cyprus,Global North,Europe,2013,64,42,11,11,0.65625,0.171875,0.171875
CYP,Cyprus,Global North,Europe,2014,80,54,10,16,0.675,0.125,0.2
CYP,Cyprus,Global North,Europe,2015,78,46,9,21,0.5897435897435898,0.11538461538461539,0.2692307692307692
CYP,Cyprus,Global North,Europe,2016,81,58,8,15,0.7160493827160493,0.09876543209876543,0.18518518518518517
CYP,Cyprus,Global North,Europe,2017,94,64,10,20,0.6808510638297872,0.10638297872340426,0.2127659574468085
CYP,Cyprus,Global North,Europe,2018,107,81,11,15,0.7570093457943925,0.102803738317757,0.14018691588785046
CYP,Cyprus,Global North,Europe,2019,100,65,11,24,0.65,0.11,0.24
CYP,Cyprus,Global North,Europe,2020,100,73,10,16,0.73,0.1,0.16
CYP,Cyprus,Global North,Europe,2021,86,57,10,18,0.6627906976744186,0.11627906976744186,0.20930232558139536
CYP,Cyprus,Global North,Europe,2022,89,63,13,13,0.7078651685393258,0.14606741573033707,0.14606741573033707
CYP,Cyprus,Global North,Europe,2023,88,60,14,14,0.6818181818181818,0.1590909090909091,0.1590909090909091
CYP,Cyprus,Global North,Europe,2024,95,66,12,17,0.6947368421052632,0.12631578947368421,0.17894736842105263
CZE,Czechia,Global North,Europe,2004,73,46,12,14,0.6301369863013698,0.1643835616438356,0.1917808219178082
CZE,Czechia,Global North,Europe,2005,75,49,11,15,0.6533333333333333,0.14666666666666667,0.2
CZE,Czechia,Global North,Europe,2006,101,70,13,18,0.693069306930693,0.12871287128712872,0.1782178217821782
CZE,Czechia,Global North,Europe,2007,79,51,16,11,0.6455696202531646,0.20253164556962025,0.13924050632911392
CZE,Czechia,Global North,Europe,2008,78,49,11,18,0.6282051282051282,0.14102564102564102,0.23076923076923078
CZE,Czechia,Global North,Europe,2009,68,41,16,11,0.6029411764705882,0.23529411764705882,0.16176470588235295
CZE,Czechia,Global North,Europe,2010,72,43,13,16,0.5972222222222222,0.18055555555555555,0.2222222222222222
CZE,Czechia,Global North,Europe,2011,69,45,12,12,0.6521739130434783,0.17391304347826086,0.17391304347826086
