iso3c,country_name_wdi,global_group,region,year,GHED_EXTCHE_SHA2011,UHC_INDEX_REPORTED,UHC_SCI_CAPACITY,UHC_SCI_INFECT,UHC_SCI_NCD,UHC_SCI_RMNCH,SDGIHR,UHC_IHR,SDGIHR2018,SDGIHR2021,UHC_AVAILABILITY_SCORE
MMR,Myanmar,Global South,East Asia & Pacific,2014,9.77963448,51,49,70,29,68,84,84,NA,NA,NA
MMR,Myanmar,Global South,East Asia & Pacific,2015,7.55755901,52,52,71,30,68,86,86,NA,NA,NA
MMR,Myanmar,Global South,East Asia & Pacific,2016,9.34164619,53,52,72,31,68,84,84,NA,NA,NA
MMR,Myanmar,Global South,East Asia & Pacific,2017,9.51738834,53,49,72,32,68,62.18526,NA,NA,NA,NA
MMR,Myanmar,Global South,East Asia & Pacific,2018,8.72342968,53,48,73,33,69,NA,NA,66,NA,NA
MMR,Myanmar,Global South,East Asia & Pacific,2019,7.40783119,54,49,73,34,69,NA,NA,64,NA,NA
MMR,Myanmar,Global South,East Asia & Pacific,2020,6.2030015,53,44,74,35,69,NA,NA,63,NA,NA
MMR,Myanmar,Global South,East Asia & Pacific,2021,10.06851673,50,38,74,35,65,NA,NA,NA,57,NA
MMR,Myanmar,Global South,East Asia & Pacific,2022,13.10674858,52,39,74,36,69,NA,NA,NA,61,NA
MMR,Myanmar,Global South,East Asia & Pacific,2023,6.07467842,52,39,74,37,69,NA,NA,NA,62.7333,50
MMR,Myanmar,Global South,East Asia & Pacific,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA
MNG,Mongolia,Global South,East Asia & Pacific,2004,6.30107641,63,93,47,50,72,NA,NA,NA,NA,NA
MNG,Mongolia,Global South,East Asia & Pacific,2005,3.75513792,63,93,48,50,71,NA,NA,NA,NA,NA
MNG,Mongolia,Global South,East Asia & Pacific,2006,4.25196457,64,93,50,50,73,NA,NA,NA,NA,NA
MNG,Mongolia,Global South,East Asia & Pacific,2007,2.76487374,65,93,51,51,73,NA,NA,NA,NA,NA
MNG,Mongolia,Global South,East Asia & Pacific,2008,5.85410786,66,93,53,51,75,NA,NA,NA,NA,NA
MNG,Mongolia,Global South,East Asia & Pacific,2009,5.69015789,67,93,54,51,76,NA,NA,NA,NA,NA
MNG,Mongolia,Global South,East Asia & Pacific,2010,4.34730005,67,93,56,52,78,81,81,NA,NA,NA
MNG,Mongolia,Global South,East Asia & Pacific,2011,6.17332363,68,94,57,52,77,82,82,NA,NA,NA
MNG,Mongolia,Global South,East Asia & Pacific,2012,5.77322054,67,88,58,52,75,69,69,NA,NA,NA
MNG,Mongolia,Global South,East Asia & Pacific,2013,5.10384321,68,92,59,52,74,79,79,NA,NA,NA
MNG,Mongolia,Global South,East Asia & Pacific,2014,6.02919722,68,91,61,52,72,75,75,NA,NA,NA
MNG,Mongolia,Global South,East Asia & Pacific,2015,4.45275545,69,95,62,52,73,86,86,NA,NA,NA
MNG,Mongolia,Global South,East Asia & Pacific,2016,8.1257658,69,95,63,52,74,NA,NA,NA,NA,NA
MNG,Mongolia,Global South,East Asia & Pacific,2017,8.73264027,70,95,65,52,74,86.70353,NA,NA,NA,NA
MNG,Mongolia,Global South,East Asia & Pacific,2018,8.53977299,70,95,66,52,75,NA,NA,86,NA,NA
MNG,Mongolia,Global South,East Asia & Pacific,2019,8.29982281,71,94,67,52,75,NA,NA,84,NA,NA
MNG,Mongolia,Global South,East Asia & Pacific,2020,0,71,95,69,52,75,NA,NA,85,NA,NA
MNG,Mongolia,Global South,East Asia & Pacific,2021,9.70063972,71,92,70,52,75,NA,NA,NA,78,NA
MNG,Mongolia,Global South,East Asia & Pacific,2022,24.4824276,71,90,71,52,75,NA,NA,NA,72,NA
MNG,Mongolia,Global South,East Asia & Pacific,2023,3.79695654,70,87,72,52,76,NA,NA,NA,65.6667,85
MNG,Mongolia,Global South,East Asia & Pacific,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA
MYS,Malaysia,Global South,East Asia & Pacific,2004,0,73,78,93,56,70,NA,NA,NA,NA,NA
MYS,Malaysia,Global South,East Asia & Pacific,2005,0,74,80,93,57,70,NA,NA,NA,NA,NA
MYS,Malaysia,Global South,East Asia & Pacific,2006,0,74,81,94,57,70,NA,NA,NA,NA,NA
MYS,Malaysia,Global South,East Asia & Pacific,2007,0.00320123,75,81,94,58,70,NA,NA,NA,NA,NA
MYS,Malaysia,Global South,East Asia & Pacific,2008,0.00166658,75,83,94,59,70,NA,NA,NA,NA,NA
MYS,Malaysia,Global South,East Asia & Pacific,2009,0.00137672,76,85,94,60,70,NA,NA,NA,NA,NA
MYS,Malaysia,Global South,East Asia & Pacific,2010,0,77,87,94,60,69,91,91,NA,NA,NA
MYS,Malaysia,Global South,East Asia & Pacific,2011,0,78,92,94,61,69,100,100,NA,NA,NA
MYS,Malaysia,Global South,East Asia & Pacific,2012,0,78,94,95,61,69,100,100,NA,NA,NA
MYS,Malaysia,Global South,East Asia & Pacific,2013,0,79,97,95,61,69,100,100,NA,NA,NA
MYS,Malaysia,Global South,East Asia & Pacific,2014,0,79,97,95,62,69,100,100,NA,NA,NA
MYS,Malaysia,Global South,East Asia & Pacific,2015,0,80,97,95,62,70,100,99,NA,NA,NA
MYS,Malaysia,Global South,East Asia & Pacific,2016,0,80,98,95,62,70,100,100,NA,NA,NA
MYS,Malaysia,Global South,East Asia & Pacific,2017,0,80,98,96,63,70,NA,NA,NA,NA,NA
MYS,Malaysia,Global South,East Asia & Pacific,2018,0,80,97,96,63,71,NA,NA,95,NA,NA
MYS,Malaysia,Global South,East Asia & Pacific,2019,0,80,97,96,63,71,NA,NA,92,NA,NA
MYS,Malaysia,Global South,East Asia & Pacific,2020,0.01274984,80,95,96,63,70,NA,NA,86,NA,NA
MYS,Malaysia,Global South,East Asia & Pacific,2021,0.00423804,79,95,96,63,70,NA,NA,NA,85,NA
MYS,Malaysia,Global South,East Asia & Pacific,2022,0.00428761,80,96,96,63,70,NA,NA,NA,89,NA
MYS,Malaysia,Global South,East Asia & Pacific,2023,0.00139224,80,96,96,63,70,NA,NA,NA,89,85
MYS,Malaysia,Global South,East Asia & Pacific,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,NA
NAM,Namibia,Global South,Sub-Saharan Africa,2004,12.96511936,53,73,24,64,70,NA,NA,NA,NA,NA
NAM,Namibia,Global South,Sub-Saharan Africa,2005,19.30289078,55,72,27,65,72,NA,NA,NA,NA,NA
NAM,Namibia,Global South,Sub-Saharan Africa,2006,22.42660522,56,71,29,66,73,NA,NA,NA,NA,NA
NAM,Namibia,Global South,Sub-Saharan Africa,2007,18.47823524,57,71,31,66,75,NA,NA,NA,NA,NA
NAM,Namibia,Global South,Sub-Saharan Africa,2008,20.10886955,57,70,32,66,75,NA,NA,NA,NA,NA
NAM,Namibia,Global South,Sub-Saharan Africa,2009,17.79195023,58,69,32,66,74,NA,NA,NA,NA,NA
NAM,Namibia,Global South,Sub-Saharan Africa,2010,13.05481243,58,67,33,67,74,NA,NA,NA,NA,NA
NAM,Namibia,Global South,Sub-Saharan Africa,2011,9.86616707,58,66,34,67,74,NA,NA,NA,NA,NA
NAM,Namibia,Global South,Sub-Saharan Africa,2012,7.20474148,58,65,35,67,74,NA,NA,NA,NA,NA
NAM,Namibia,Global South,Sub-Saharan Africa,2013,5.78568649,58,63,36,67,74,NA,NA,NA,NA,NA
NAM,Namibia,Global South,Sub-Saharan Africa,2014,6.02457619,58,64,36,68,74,66,66,NA,NA,NA
NAM,Namibia,Global South,Sub-Saharan Africa,2015,5.71121025,59,66,37,68,75,NA,NA,NA,NA,NA
NAM,Namibia,Global South,Sub-Saharan Africa,2016,6.97083616,60,70,37,68,75,81,81,NA,NA,NA
NAM,Namibia,Global South,Sub-Saharan Africa,2017,6.64370632,60,69,38,68,75,78,NA,NA,NA,NA
NAM,Namibia,Global South,Sub-Saharan Africa,2018,7.94251156,58,59,39,69,75,NA,NA,47,NA,NA
NAM,Namibia,Global South,Sub-Saharan Africa,2019,9.29205132,60,64,39,69,75,NA,NA,59,NA,NA
NAM,Namibia,Global South,Sub-Saharan Africa,2020,2.9430604,61,65,40,69,76,NA,NA,61,NA,NA
NAM,Namibia,Global South,Sub-Saharan Africa,2021,7.42926407,61,67,40,69,76,NA,NA,NA,61,NA
NAM,Namibia,Global South,Sub-Saharan Africa,2022,9.64817047,65,86,40,69,75,NA,NA,NA,65,NA
NAM,Namibia,Global South,Sub-Saharan Africa,2023,11.38449574,66,87,41,69,75,NA,NA,NA,66.2667,43
NAM,Namibia,Global South,Sub-Saharan Africa,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA
NGA,Nigeria,Global South,Sub-Saharan Africa,2004,6.2206955,27,31,7,65,36,NA,NA,NA,NA,NA
NGA,Nigeria,Global South,Sub-Saharan Africa,2005,5.44647121,29,31,9,66,37,NA,NA,NA,NA,NA
NGA,Nigeria,Global South,Sub-Saharan Africa,2006,5.40904903,30,31,10,67,39,NA,NA,NA,NA,NA
NGA,Nigeria,Global South,Sub-Saharan Africa,2007,5.90033722,30,32,9,67,41,NA,NA,NA,NA,NA
NGA,Nigeria,Global South,Sub-Saharan Africa,2008,6.06478882,30,32,9,68,44,NA,NA,NA,NA,NA
NGA,Nigeria,Global South,Sub-Saharan Africa,2009,6.21556139,35,29,17,69,45,NA,NA,NA,NA,NA
NGA,Nigeria,Global South,Sub-Saharan Africa,2010,6.25740099,39,31,24,70,43,NA,NA,NA,NA,NA
NGA,Nigeria,Global South,Sub-Saharan Africa,2011,7.85745382,40,30,28,70,41,38,38,NA,NA,NA
NGA,Nigeria,Global South,Sub-Saharan Africa,2012,8.41891193,39,29,28,71,39,36,36,NA,NA,NA
NGA,Nigeria,Global South,Sub-Saharan Africa,2013,12.44294357,38,32,24,72,38,52,52,NA,NA,NA
NGA,Nigeria,Global South,Sub-Saharan Africa,2014,12.27967644,41,35,30,73,36,57,57,NA,NA,NA
NGA,Nigeria,Global South,Sub-Saharan Africa,2015,9.91574001,43,38,35,73,34,66,67,NA,NA,NA
NGA,Nigeria,Global South,Sub-Saharan Africa,2016,10.3171196,44,40,37,74,34,64,64,NA,NA,NA
NGA,Nigeria,Global South,Sub-Saharan Africa,2017,7.59491062,42,35,38,75,32,50,NA,NA,NA,NA
NGA,Nigeria,Global South,Sub-Saharan Africa,2018,7.16919279,46,34,41,75,43,NA,NA,52,NA,NA
NGA,Nigeria,Global South,Sub-Saharan Africa,2019,11.74653053,47,32,45,76,44,NA,NA,51,NA,NA
NGA,Nigeria,Global South,Sub-Saharan Africa,2020,9.58338356,45,27,45,76,43,NA,NA,54,NA,NA
NGA,Nigeria,Global South,Sub-Saharan Africa,2021,7.86406326,47,35,41,76,44,NA,NA,NA,63,NA
NGA,Nigeria,Global South,Sub-Saharan Africa,2022,11.67449474,47,37,39,76,44,NA,NA,NA,56,NA
NGA,Nigeria,Global South,Sub-Saharan Africa,2023,12.24017048,47,39,39,76,44,NA,NA,NA,61,71
NGA,Nigeria,Global South,Sub-Saharan Africa,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA
NLD,Netherlands,Global North,Europe,2004,0.12857202,78,90,98,48,89,NA,NA,NA,NA,NA
NLD,Netherlands,Global North,Europe,2005,0.12771392,79,90,98,49,89,NA,NA,NA,NA,NA
NLD,Netherlands,Global North,Europe,2006,0.04898267,79,90,98,50,89,NA,NA,NA,NA,NA
NLD,Netherlands,Global North,Europe,2007,0.01427221,79,90,98,51,89,NA,NA,NA,NA,NA
NLD,Netherlands,Global North,Europe,2008,0.01165928,80,90,98,52,89,NA,NA,NA,NA,NA
NLD,Netherlands,Global North,Europe,2009,0.01601538,80,90,98,53,90,NA,NA,NA,NA,NA
NLD,Netherlands,Global North,Europe,2010,0.01540595,81,90,98,54,90,NA,NA,NA,NA,NA
NLD,Netherlands,Global North,Europe,2011,0.02103523,81,90,98,55,90,72,72,NA,NA,NA
NLD,Netherlands,Global North,Europe,2012,0.01598465,82,95,98,55,90,85,85,NA,NA,NA
NLD,Netherlands,Global North,Europe,2013,0.02145892,83,97,98,56,90,91,91,NA,NA,NA
NLD,Netherlands,Global North,Europe,2014,0.01550082,83,97,98,57,90,91,91,NA,NA,NA
NLD,Netherlands,Global North,Europe,2015,0.02246055,84,98,98,58,90,94,95,NA,NA,NA
NLD,Netherlands,Global North,Europe,2016,0.02246055,84,98,98,59,90,94,94,NA,NA,NA
NLD,Netherlands,Global North,Europe,2017,0.01608277,85,98,98,60,90,94.60059,NA,NA,NA,NA
NLD,Netherlands,Global North,Europe,2018,0.02578882,84,96,98,60,90,NA,NA,89,NA,NA
NLD,Netherlands,Global North,Europe,2019,0.02547091,85,97,98,61,90,NA,NA,90,NA,NA
NLD,Netherlands,Global North,Europe,2020,0.0234902,85,97,98,62,90,NA,NA,90,NA,NA
NLD,Netherlands,Global North,Europe,2021,0.00805851,85,94,98,62,90,NA,NA,NA,84,NA
NLD,Netherlands,Global North,Europe,2022,0.010031,85,94,98,63,90,NA,NA,NA,82,NA
NLD,Netherlands,Global North,Europe,2023,0.01048008,85,94,98,63,90,NA,NA,NA,84.2667,54
NLD,Netherlands,Global North,Europe,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA
NOR,Norway,Global North,Europe,2004,0,78,98,98,44,89,NA,NA,NA,NA,NA
NOR,Norway,Global North,Europe,2005,0,79,98,98,47,89,NA,NA,NA,NA,NA
NOR,Norway,Global North,Europe,2006,0,80,98,98,49,89,NA,NA,NA,NA,NA
NOR,Norway,Global North,Europe,2007,0,81,98,98,51,90,NA,NA,NA,NA,NA
NOR,Norway,Global North,Europe,2008,0.05396446,82,98,98,53,90,NA,NA,NA,NA,NA
NOR,Norway,Global North,Europe,2009,0.05173165,83,98,98,55,90,NA,NA,NA,NA,NA
NOR,Norway,Global North,Europe,2010,0.05112984,84,98,98,57,90,NA,NA,NA,NA,NA
NOR,Norway,Global North,Europe,2011,0,84,98,98,58,90,NA,NA,NA,NA,NA
NOR,Norway,Global North,Europe,2012,0,85,98,98,60,90,93,93,NA,NA,NA
NOR,Norway,Global North,Europe,2013,0,86,99,98,61,90,98,98,NA,NA,NA
NOR,Norway,Global North,Europe,2014,0,86,99,98,62,90,98,98,NA,NA,NA
NOR,Norway,Global North,Europe,2015,0,87,99,98,64,90,98,98,NA,NA,NA
NOR,Norway,Global North,Europe,2016,0,87,99,98,65,91,98,98,NA,NA,NA
NOR,Norway,Global North,Europe,2017,0,87,100,98,66,91,99.40828,NA,NA,NA,NA
NOR,Norway,Global North,Europe,2018,0,87,97,98,67,91,NA,NA,92,NA,NA
NOR,Norway,Global North,Europe,2019,0,88,98,98,68,91,NA,NA,93,NA,NA
NOR,Norway,Global North,Europe,2020,0,88,98,98,69,91,NA,NA,94,NA,NA
NOR,Norway,Global North,Europe,2021,0,88,98,98,70,91,NA,NA,NA,95,NA
NOR,Norway,Global North,Europe,2022,0,89,98,98,71,91,NA,NA,NA,95,NA
NOR,Norway,Global North,Europe,2023,0,89,99,98,71,91,NA,NA,NA,95.9333,54
NOR,Norway,Global North,Europe,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,NA
NPL,Nepal,Global South,South Asia,2004,25.4759407,25,18,25,19,46,NA,NA,NA,NA,NA
NPL,Nepal,Global South,South Asia,2005,23.7328186,28,21,28,21,49,NA,NA,NA,NA,NA
NPL,Nepal,Global South,South Asia,2006,26.37246895,30,22,30,24,52,NA,NA,NA,NA,NA
NPL,Nepal,Global South,South Asia,2007,14.27212811,32,23,33,26,53,NA,NA,NA,NA,NA
NPL,Nepal,Global South,South Asia,2008,14.82347012,34,24,36,27,54,NA,NA,NA,NA,NA
NPL,Nepal,Global South,South Asia,2009,15.75572968,35,25,39,29,55,NA,NA,NA,NA,NA
NPL,Nepal,Global South,South Asia,2010,13.8546381,37,26,41,31,55,45,45,NA,NA,NA
NPL,Nepal,Global South,South Asia,2011,10.72894096,39,29,44,32,56,52,52,NA,NA,NA
NPL,Nepal,Global South,South Asia,2012,13.46671486,40,27,47,33,57,42,42,NA,NA,NA
NPL,Nepal,Global South,South Asia,2013,11.90593529,43,33,50,35,57,61,61,NA,NA,NA
NPL,Nepal,Global South,South Asia,2014,13.72176933,45,35,53,36,58,66,66,NA,NA,NA
NPL,Nepal,Global South,South Asia,2015,14.37321758,46,37,56,37,59,72,77,NA,NA,NA
NPL,Nepal,Global South,South Asia,2016,11.70784855,48,39,60,38,60,72,72,NA,NA,NA
NPL,Nepal,Global South,South Asia,2017,15.41711617,45,27,63,39,63,22.41633,NA,NA,NA,NA
NPL,Nepal,Global South,South Asia,2018,13.53797245,47,29,66,40,66,NA,NA,23,NA,NA
NPL,Nepal,Global South,South Asia,2019,11.90940666,51,33,69,41,69,NA,NA,34,NA,NA
NPL,Nepal,Global South,South Asia,2020,10.54971123,51,35,72,42,66,NA,NA,39,NA,NA
NPL,Nepal,Global South,South Asia,2021,12.25325966,54,41,76,42,64,NA,NA,NA,44,NA
NPL,Nepal,Global South,South Asia,2022,10.4526844,56,48,79,43,61,NA,NA,NA,47,NA
NPL,Nepal,Global South,South Asia,2023,6.9469142,58,50,83,43,62,NA,NA,NA,47.6,100
NPL,Nepal,Global South,South Asia,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA
NZL,New Zealand,Global North,East Asia & Pacific,2004,0,84,95,100,59,87,NA,NA,NA,NA,NA
NZL,New Zealand,Global North,East Asia & Pacific,2005,0,84,95,100,61,87,NA,NA,NA,NA,NA
NZL,New Zealand,Global North,East Asia & Pacific,2006,0,85,95,100,62,87,NA,NA,NA,NA,NA
NZL,New Zealand,Global North,East Asia & Pacific,2007,0,85,95,100,64,87,NA,NA,NA,NA,NA
NZL,New Zealand,Global North,East Asia & Pacific,2008,0,86,95,100,65,87,NA,NA,NA,NA,NA
NZL,New Zealand,Global North,East Asia & Pacific,2009,0,86,95,100,66,87,NA,NA,NA,NA,NA
NZL,New Zealand,Global North,East Asia & Pacific,2010,0,86,95,100,67,88,86,86,NA,NA,NA
NZL,New Zealand,Global North,East Asia & Pacific,2011,0,87,98,100,68,88,93,93,NA,NA,NA
NZL,New Zealand,Global North,East Asia & Pacific,2012,0,88,99,100,69,88,96,96,NA,NA,NA
NZL,New Zealand,Global North,East Asia & Pacific,2013,0,88,99,100,70,88,98,98,NA,NA,NA
NZL,New Zealand,Global North,East Asia & Pacific,2014,0,89,100,100,70,88,99,99,NA,NA,NA
NZL,New Zealand,Global North,East Asia & Pacific,2015,0,89,99,100,71,88,98,98,NA,NA,NA
NZL,New Zealand,Global North,East Asia & Pacific,2016,0,89,99,100,72,88,96,96,NA,NA,NA
NZL,New Zealand,Global North,East Asia & Pacific,2017,0,89,99,100,72,88,98.22844,NA,NA,NA,NA
NZL,New Zealand,Global North,East Asia & Pacific,2018,0,89,97,100,73,88,NA,NA,90,NA,NA
NZL,New Zealand,Global North,East Asia & Pacific,2019,0,88,94,100,73,88,NA,NA,83,NA,NA
NZL,New Zealand,Global North,East Asia & Pacific,2020,0,89,95,100,74,88,NA,NA,87,NA,NA
NZL,New Zealand,Global North,East Asia & Pacific,2021,0,89,95,100,74,88,NA,NA,NA,85,NA
NZL,New Zealand,Global North,East Asia & Pacific,2022,0,89,95,100,75,88,NA,NA,NA,85,NA
NZL,New Zealand,Global North,East Asia & Pacific,2023,0,89,95,100,75,88,NA,NA,NA,84.6667,62
NZL,New Zealand,Global North,East Asia & Pacific,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA
OMN,Oman,Global South,Middle East & North Africa,2004,0,73,87,91,68,52,NA,NA,NA,NA,NA
OMN,Oman,Global South,Middle East & North Africa,2005,0,73,88,92,69,51,NA,NA,NA,NA,NA
OMN,Oman,Global South,Middle East & North Africa,2006,0,73,89,93,69,50,NA,NA,NA,NA,NA
OMN,Oman,Global South,Middle East & North Africa,2007,0,73,90,94,69,49,NA,NA,NA,NA,NA
OMN,Oman,Global South,Middle East & North Africa,2008,0,74,90,95,70,50,NA,NA,NA,NA,NA
OMN,Oman,Global South,Middle East & North Africa,2009,0,74,90,95,70,50,NA,NA,NA,NA,NA
OMN,Oman,Global South,Middle East & North Africa,2010,0,74,89,96,70,51,75,75,NA,NA,NA
OMN,Oman,Global South,Middle East & North Africa,2011,0,76,94,97,70,51,98,98,NA,NA,NA
OMN,Oman,Global South,Middle East & North Africa,2012,0,75,88,98,71,51,92,92,NA,NA,NA
OMN,Oman,Global South,Middle East & North Africa,2013,0,74,84,98,71,51,86,86,NA,NA,NA
OMN,Oman,Global South,Middle East & North Africa,2014,0,74,82,99,71,51,80,80,NA,NA,NA
OMN,Oman,Global South,Middle East & North Africa,2015,0,75,85,99,71,52,94,96,NA,NA,NA
OMN,Oman,Global South,Middle East & North Africa,2016,0,75,85,99,71,52,95,95,NA,NA,NA
OMN,Oman,Global South,Middle East & North Africa,2017,0,74,82,99,70,53,90.02331,NA,NA,NA,NA
OMN,Oman,Global South,Middle East & North Africa,2018,0,75,85,99,70,53,NA,NA,100,NA,NA
OMN,Oman,Global South,Middle East & North Africa,2019,0,74,81,99,70,53,NA,NA,86,NA,NA
OMN,Oman,Global South,Middle East & North Africa,2020,0,73,80,99,69,53,NA,NA,79,NA,NA
OMN,Oman,Global South,Middle East & North Africa,2021,0,73,78,99,68,53,NA,NA,NA,75,NA
OMN,Oman,Global South,Middle East & North Africa,2022,0,73,78,99,68,54,NA,NA,NA,80,NA
OMN,Oman,Global South,Middle East & North Africa,2023,0,73,77,99,68,54,NA,NA,NA,81.6667,54
OMN,Oman,Global South,Middle East & North Africa,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA
PAK,Pakistan,Global South,South Asia,2004,3.7213273,38,23,38,46,54,NA,NA,NA,NA,NA
PAK,Pakistan,Global South,South Asia,2005,4.66304016,39,23,40,47,54,NA,NA,NA,NA,NA
PAK,Pakistan,Global South,South Asia,2006,3.45621061,40,23,42,48,53,NA,NA,NA,NA,NA
PAK,Pakistan,Global South,South Asia,2007,4.20683765,40,23,44,49,53,NA,NA,NA,NA,NA
PAK,Pakistan,Global South,South Asia,2008,7.66319942,41,23,45,50,53,NA,NA,NA,NA,NA
PAK,Pakistan,Global South,South Asia,2009,5.97410774,41,23,47,51,54,NA,NA,NA,NA,NA
PAK,Pakistan,Global South,South Asia,2010,5.56258106,42,23,49,52,54,24,24,NA,NA,NA
PAK,Pakistan,Global South,South Asia,2011,8.64792919,43,23,51,52,56,NA,NA,NA,NA,NA
PAK,Pakistan,Global South,South Asia,2012,5.18500757,45,25,53,53,56,33,33,NA,NA,NA
PAK,Pakistan,Global South,South Asia,2013,7.48269558,47,29,55,53,57,42,42,NA,NA,NA
PAK,Pakistan,Global South,South Asia,2014,8.26406193,47,28,57,54,58,43,43,NA,NA,NA
PAK,Pakistan,Global South,South Asia,2015,4.76362324,49,30,58,54,59,NA,NA,NA,NA,NA
PAK,Pakistan,Global South,South Asia,2016,6.26793098,50,32,60,54,61,53,53,NA,NA,NA
PAK,Pakistan,Global South,South Asia,2017,5.47428465,51,33,62,55,62,51.04112,NA,NA,NA,NA
PAK,Pakistan,Global South,South Asia,2018,6.93022966,53,35,64,55,63,NA,NA,51,NA,NA
PAK,Pakistan,Global South,South Asia,2019,7.31052256,52,32,66,55,63,NA,NA,49,NA,NA
PAK,Pakistan,Global South,South Asia,2020,6.31032944,54,36,68,56,63,NA,NA,52,NA,NA
PAK,Pakistan,Global South,South Asia,2021,10.04524708,55,37,70,56,64,NA,NA,NA,52,NA
PAK,Pakistan,Global South,South Asia,2022,13.16667271,55,37,72,56,64,NA,NA,NA,50,NA
PAK,Pakistan,Global South,South Asia,2023,9.66909981,56,37,72,56,64,NA,NA,NA,50.6667,57
PAK,Pakistan,Global South,South Asia,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA
PAN,Panama,Global South,Latin America & Caribbean,2004,0.208444,72,71,66,72,78,NA,NA,NA,NA,NA
PAN,Panama,Global South,Latin America & Caribbean,2005,0.24953961,72,71,67,73,78,NA,NA,NA,NA,NA
PAN,Panama,Global South,Latin America & Caribbean,2006,0.14609973,73,71,68,74,78,NA,NA,NA,NA,NA
PAN,Panama,Global South,Latin America & Caribbean,2007,0.11725353,73,70,69,75,78,NA,NA,NA,NA,NA
PAN,Panama,Global South,Latin America & Caribbean,2008,0.17801115,73,69,70,75,78,NA,NA,NA,NA,NA
PAN,Panama,Global South,Latin America & Caribbean,2009,0.11212121,73,67,72,76,78,NA,NA,NA,NA,NA
PAN,Panama,Global South,Latin America & Caribbean,2010,0.65568179,73,66,73,76,78,NA,NA,NA,NA,NA
PAN,Panama,Global South,Latin America & Caribbean,2011,0.25258759,76,75,74,77,78,65,65,NA,NA,NA
PAN,Panama,Global South,Latin America & Caribbean,2012,0.13471705,78,82,75,77,77,78,78,NA,NA,NA
PAN,Panama,Global South,Latin America & Caribbean,2013,0.18938561,78,81,76,78,77,71,71,NA,NA,NA
PAN,Panama,Global South,Latin America & Caribbean,2014,0.50273293,78,80,77,78,77,68,68,NA,NA,NA
PAN,Panama,Global South,Latin America & Caribbean,2015,0.09704008,78,80,78,79,76,70,70,NA,NA,NA
PAN,Panama,Global South,Latin America & Caribbean,2016,0.08500462,79,81,80,79,77,71,71,NA,NA,NA
PAN,Panama,Global South,Latin America & Caribbean,2017,0.05576079,80,84,81,80,77,75.69974,NA,NA,NA,NA
PAN,Panama,Global South,Latin America & Caribbean,2018,0.08308023,80,82,82,80,77,NA,NA,71,NA,NA
PAN,Panama,Global South,Latin America & Caribbean,2019,0.08270984,81,85,83,81,77,NA,NA,76,NA,NA
PAN,Panama,Global South,Latin America & Caribbean,2020,0.24489012,82,88,84,81,76,NA,NA,79,NA,NA
PAN,Panama,Global South,Latin America & Caribbean,2021,1.08182478,83,89,85,81,77,NA,NA,NA,76,NA
PAN,Panama,Global South,Latin America & Caribbean,2022,0.3851499,82,85,87,81,77,NA,NA,NA,75,NA
PAN,Panama,Global South,Latin America & Caribbean,2023,0.7615695,82,82,88,81,76,NA,NA,NA,67.4,77
PAN,Panama,Global South,Latin America & Caribbean,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA
PER,Peru,Global South,Latin America & Caribbean,2004,2.00106597,66,77,67,56,65,NA,NA,NA,NA,NA
PER,Peru,Global South,Latin America & Caribbean,2005,2.10335326,66,77,68,57,65,NA,NA,NA,NA,NA
PER,Peru,Global South,Latin America & Caribbean,2006,1.79810035,67,77,69,58,66,NA,NA,NA,NA,NA
PER,Peru,Global South,Latin America & Caribbean,2007,0.99749058,68,77,69,60,66,NA,NA,NA,NA,NA
PER,Peru,Global South,Latin America & Caribbean,2008,0.73521715,67,69,70,61,67,NA,NA,NA,NA,NA
PER,Peru,Global South,Latin America & Caribbean,2009,1.87271369,65,59,71,62,68,NA,NA,NA,NA,NA
PER,Peru,Global South,Latin America & Caribbean,2010,1.15983057,65,60,71,63,68,NA,NA,NA,NA,NA
PER,Peru,Global South,Latin America & Caribbean,2011,1.00963926,65,61,72,64,66,NA,NA,NA,NA,NA
PER,Peru,Global South,Latin America & Caribbean,2012,0.64525092,66,62,72,65,65,62,62,NA,NA,NA
PER,Peru,Global South,Latin America & Caribbean,2013,0.48164475,69,71,73,65,65,75,75,NA,NA,NA
PER,Peru,Global South,Latin America & Caribbean,2014,0.28081414,70,75,73,66,66,85,85,NA,NA,NA
PER,Peru,Global South,Latin America & Caribbean,2015,0.23747949,71,76,74,67,67,89,89,NA,NA,NA
PER,Peru,Global South,Latin America & Caribbean,2016,0.21046039,70,72,75,67,68,70,70,NA,NA,NA
PER,Peru,Global South,Latin America & Caribbean,2017,0.24735607,70,71,75,67,68,65.84124,NA,NA,NA,NA
