iso3c,country,year,country_name_wdi,global_group,region,include_flag,who_name_override,wgi_name_override,notes,indicator,value
ISL,Iceland,2011,Iceland,Global North,Europe,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,56813.742648754
ISL,Iceland,2011,Iceland,Global North,Europe,yes,NA,NA,NA,SP.POP.TOTL,319014
ISL,Iceland,2011,Iceland,Global North,Europe,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
ISL,Iceland,2011,Iceland,Global North,Europe,yes,NA,NA,NA,IT.NET.USER.ZS,94.8196868008949
ISL,Iceland,2011,Iceland,Global North,Europe,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,2.40366
ISL,Iceland,2012,Iceland,Global North,Europe,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,8.23091221
ISL,Iceland,2012,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.PHYS.ZS,3.56
ISL,Iceland,2012,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.NUMW.P3,15.96
ISL,Iceland,2012,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.BEDS.ZS,3.24
ISL,Iceland,2012,Iceland,Global North,Europe,yes,NA,NA,NA,SP.DYN.LE00.IN,82.9170731707317
ISL,Iceland,2012,Iceland,Global North,Europe,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,57173.0434212296
ISL,Iceland,2012,Iceland,Global North,Europe,yes,NA,NA,NA,SP.POP.TOTL,320716
ISL,Iceland,2012,Iceland,Global North,Europe,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
ISL,Iceland,2012,Iceland,Global North,Europe,yes,NA,NA,NA,IT.NET.USER.ZS,96.2097995545657
ISL,Iceland,2012,Iceland,Global North,Europe,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,NA
ISL,Iceland,2013,Iceland,Global North,Europe,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,8.22651291
ISL,Iceland,2013,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.PHYS.ZS,3.606
ISL,Iceland,2013,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.NUMW.P3,16.26
ISL,Iceland,2013,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.BEDS.ZS,3.22
ISL,Iceland,2013,Iceland,Global North,Europe,yes,NA,NA,NA,SP.DYN.LE00.IN,82.0609756097561
ISL,Iceland,2013,Iceland,Global North,Europe,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,58671.930709837
ISL,Iceland,2013,Iceland,Global North,Europe,yes,NA,NA,NA,SP.POP.TOTL,323764
ISL,Iceland,2013,Iceland,Global North,Europe,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
ISL,Iceland,2013,Iceland,Global North,Europe,yes,NA,NA,NA,IT.NET.USER.ZS,96.5468
ISL,Iceland,2013,Iceland,Global North,Europe,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,1.69237
ISL,Iceland,2014,Iceland,Global North,Europe,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,8.29044247
ISL,Iceland,2014,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.PHYS.ZS,3.643
ISL,Iceland,2014,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.NUMW.P3,16.15
ISL,Iceland,2014,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.BEDS.ZS,3.16
ISL,Iceland,2014,Iceland,Global North,Europe,yes,NA,NA,NA,SP.DYN.LE00.IN,82.8609756097561
ISL,Iceland,2014,Iceland,Global North,Europe,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,59133.2701459773
ISL,Iceland,2014,Iceland,Global North,Europe,yes,NA,NA,NA,SP.POP.TOTL,327386
ISL,Iceland,2014,Iceland,Global North,Europe,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
ISL,Iceland,2014,Iceland,Global North,Europe,yes,NA,NA,NA,IT.NET.USER.ZS,98.1580233097118
ISL,Iceland,2014,Iceland,Global North,Europe,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,1.93616
ISL,Iceland,2015,Iceland,Global North,Europe,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,8.13121986
ISL,Iceland,2015,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.PHYS.ZS,3.773
ISL,Iceland,2015,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.NUMW.P3,16.28
ISL,Iceland,2015,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.BEDS.ZS,3.12
ISL,Iceland,2015,Iceland,Global North,Europe,yes,NA,NA,NA,SP.DYN.LE00.IN,82.4682926829268
ISL,Iceland,2015,Iceland,Global North,Europe,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,60725.7271247657
ISL,Iceland,2015,Iceland,Global North,Europe,yes,NA,NA,NA,SP.POP.TOTL,330815
ISL,Iceland,2015,Iceland,Global North,Europe,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
ISL,Iceland,2015,Iceland,Global North,Europe,yes,NA,NA,NA,IT.NET.USER.ZS,98.19999695
ISL,Iceland,2015,Iceland,Global North,Europe,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,2.18137
ISL,Iceland,2016,Iceland,Global North,Europe,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,8.1556911499999991
ISL,Iceland,2016,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.PHYS.ZS,3.85
ISL,Iceland,2016,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.NUMW.P3,15
ISL,Iceland,2016,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.BEDS.ZS,3.13
ISL,Iceland,2016,Iceland,Global North,Europe,yes,NA,NA,NA,SP.DYN.LE00.IN,82.2048780487805
ISL,Iceland,2016,Iceland,Global North,Europe,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,63612.5551585223
ISL,Iceland,2016,Iceland,Global North,Europe,yes,NA,NA,NA,SP.POP.TOTL,335439
ISL,Iceland,2016,Iceland,Global North,Europe,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
ISL,Iceland,2016,Iceland,Global North,Europe,yes,NA,NA,NA,IT.NET.USER.ZS,98.23999786
ISL,Iceland,2016,Iceland,Global North,Europe,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,2.11011
ISL,Iceland,2017,Iceland,Global North,Europe,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,8.3243084
ISL,Iceland,2017,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.PHYS.ZS,3.872
ISL,Iceland,2017,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.NUMW.P3,15.29
ISL,Iceland,2017,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.BEDS.ZS,3.06
ISL,Iceland,2017,Iceland,Global North,Europe,yes,NA,NA,NA,SP.DYN.LE00.IN,82.6609756097561
ISL,Iceland,2017,Iceland,Global North,Europe,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,64303.3782501037
ISL,Iceland,2017,Iceland,Global North,Europe,yes,NA,NA,NA,SP.POP.TOTL,343400
ISL,Iceland,2017,Iceland,Global North,Europe,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
ISL,Iceland,2017,Iceland,Global North,Europe,yes,NA,NA,NA,IT.NET.USER.ZS,98.2552011867973
ISL,Iceland,2017,Iceland,Global North,Europe,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,2.08365
ISL,Iceland,2018,Iceland,Global North,Europe,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,8.43817616
ISL,Iceland,2018,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.PHYS.ZS,3.891
ISL,Iceland,2018,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.NUMW.P3,15.47
ISL,Iceland,2018,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.BEDS.ZS,2.87
ISL,Iceland,2018,Iceland,Global North,Europe,yes,NA,NA,NA,SP.DYN.LE00.IN,82.8609756097561
ISL,Iceland,2018,Iceland,Global North,Europe,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,65521.9313424781
ISL,Iceland,2018,Iceland,Global North,Europe,yes,NA,NA,NA,SP.POP.TOTL,352721
ISL,Iceland,2018,Iceland,Global North,Europe,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
ISL,Iceland,2018,Iceland,Global North,Europe,yes,NA,NA,NA,IT.NET.USER.ZS,99.0109539916991
ISL,Iceland,2018,Iceland,Global North,Europe,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,2.00081
ISL,Iceland,2019,Iceland,Global North,Europe,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,8.63996315
ISL,Iceland,2019,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.PHYS.ZS,3.892
ISL,Iceland,2019,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.NUMW.P3,16.16
ISL,Iceland,2019,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.BEDS.ZS,2.8
ISL,Iceland,2019,Iceland,Global North,Europe,yes,NA,NA,NA,SP.DYN.LE00.IN,83.1634146341463
ISL,Iceland,2019,Iceland,Global North,Europe,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,64826.4324085557
ISL,Iceland,2019,Iceland,Global North,Europe,yes,NA,NA,NA,SP.POP.TOTL,360563
ISL,Iceland,2019,Iceland,Global North,Europe,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
ISL,Iceland,2019,Iceland,Global North,Europe,yes,NA,NA,NA,IT.NET.USER.ZS,99.5049411693787
ISL,Iceland,2019,Iceland,Global North,Europe,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,2.34018
ISL,Iceland,2020,Iceland,Global North,Europe,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,9.64908886
ISL,Iceland,2020,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.PHYS.ZS,4.318
ISL,Iceland,2020,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.NUMW.P3,16.34
ISL,Iceland,2020,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.BEDS.ZS,2.83
ISL,Iceland,2020,Iceland,Global North,Europe,yes,NA,NA,NA,SP.DYN.LE00.IN,83.0634146341463
ISL,Iceland,2020,Iceland,Global North,Europe,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,59543.813498684
ISL,Iceland,2020,Iceland,Global North,Europe,yes,NA,NA,NA,SP.POP.TOTL,366463
ISL,Iceland,2020,Iceland,Global North,Europe,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
ISL,Iceland,2020,Iceland,Global North,Europe,yes,NA,NA,NA,IT.NET.USER.ZS,99.5327519
ISL,Iceland,2020,Iceland,Global North,Europe,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,2.4864
ISL,Iceland,2021,Iceland,Global North,Europe,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,9.72073746
ISL,Iceland,2021,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.PHYS.ZS,4.377
ISL,Iceland,2021,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.NUMW.P3,15.71
ISL,Iceland,2021,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.BEDS.ZS,NA
ISL,Iceland,2021,Iceland,Global North,Europe,yes,NA,NA,NA,SP.DYN.LE00.IN,83.1658536585366
ISL,Iceland,2021,Iceland,Global North,Europe,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,61610.2132740715
ISL,Iceland,2021,Iceland,Global North,Europe,yes,NA,NA,NA,SP.POP.TOTL,372520
ISL,Iceland,2021,Iceland,Global North,Europe,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
ISL,Iceland,2021,Iceland,Global North,Europe,yes,NA,NA,NA,IT.NET.USER.ZS,99.68701957
ISL,Iceland,2021,Iceland,Global North,Europe,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,2.78171
ISL,Iceland,2022,Iceland,Global North,Europe,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,9.08145332
ISL,Iceland,2022,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.PHYS.ZS,4.44
ISL,Iceland,2022,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.NUMW.P3,15.64
ISL,Iceland,2022,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.BEDS.ZS,NA
ISL,Iceland,2022,Iceland,Global North,Europe,yes,NA,NA,NA,SP.DYN.LE00.IN,82.119512195122
ISL,Iceland,2022,Iceland,Global North,Europe,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,65380.3173049324
ISL,Iceland,2022,Iceland,Global North,Europe,yes,NA,NA,NA,SP.POP.TOTL,382003
ISL,Iceland,2022,Iceland,Global North,Europe,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
ISL,Iceland,2022,Iceland,Global North,Europe,yes,NA,NA,NA,IT.NET.USER.ZS,97.58339691
ISL,Iceland,2022,Iceland,Global North,Europe,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,2.60089
ISL,Iceland,2023,Iceland,Global North,Europe,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,8.70510101
ISL,Iceland,2023,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.PHYS.ZS,4.373
ISL,Iceland,2023,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.NUMW.P3,15.86
ISL,Iceland,2023,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.BEDS.ZS,NA
ISL,Iceland,2023,Iceland,Global North,Europe,yes,NA,NA,NA,SP.DYN.LE00.IN,82.4560975609756
ISL,Iceland,2023,Iceland,Global North,Europe,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,68118.3960312086
ISL,Iceland,2023,Iceland,Global North,Europe,yes,NA,NA,NA,SP.POP.TOTL,385663
ISL,Iceland,2023,Iceland,Global North,Europe,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
ISL,Iceland,2023,Iceland,Global North,Europe,yes,NA,NA,NA,IT.NET.USER.ZS,97.94860077
ISL,Iceland,2023,Iceland,Global North,Europe,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,2.64005
ISL,Iceland,2024,Iceland,Global North,Europe,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,8.98358727
ISL,Iceland,2024,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.PHYS.ZS,NA
ISL,Iceland,2024,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.NUMW.P3,NA
ISL,Iceland,2024,Iceland,Global North,Europe,yes,NA,NA,NA,SH.MED.BEDS.ZS,NA
ISL,Iceland,2024,Iceland,Global North,Europe,yes,NA,NA,NA,SP.DYN.LE00.IN,82.809756097561
ISL,Iceland,2024,Iceland,Global North,Europe,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,67310.0573573616
ISL,Iceland,2024,Iceland,Global North,Europe,yes,NA,NA,NA,SP.POP.TOTL,386506
ISL,Iceland,2024,Iceland,Global North,Europe,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
ISL,Iceland,2024,Iceland,Global North,Europe,yes,NA,NA,NA,IT.NET.USER.ZS,98.209198
ISL,Iceland,2024,Iceland,Global North,Europe,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,NA
GRC,Greece,2004,Greece,Global North,Europe,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,8.30002213
GRC,Greece,2004,Greece,Global North,Europe,yes,NA,NA,NA,SH.MED.PHYS.ZS,4.928
GRC,Greece,2004,Greece,Global North,Europe,yes,NA,NA,NA,SH.MED.NUMW.P3,3.531
GRC,Greece,2004,Greece,Global North,Europe,yes,NA,NA,NA,SH.MED.BEDS.ZS,4.74
GRC,Greece,2004,Greece,Global North,Europe,yes,NA,NA,NA,SP.DYN.LE00.IN,79.0390243902439
GRC,Greece,2004,Greece,Global North,Europe,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,37811.4913664483
GRC,Greece,2004,Greece,Global North,Europe,yes,NA,NA,NA,SP.POP.TOTL,10955141
GRC,Greece,2004,Greece,Global North,Europe,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
GRC,Greece,2004,Greece,Global North,Europe,yes,NA,NA,NA,IT.NET.USER.ZS,21.42
GRC,Greece,2004,Greece,Global North,Europe,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,0.54073
GRC,Greece,2005,Greece,Global North,Europe,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,8.76117897
GRC,Greece,2005,Greece,Global North,Europe,yes,NA,NA,NA,SH.MED.PHYS.ZS,5.059
GRC,Greece,2005,Greece,Global North,Europe,yes,NA,NA,NA,SH.MED.NUMW.P3,3.567
GRC,Greece,2005,Greece,Global North,Europe,yes,NA,NA,NA,SH.MED.BEDS.ZS,4.78
GRC,Greece,2005,Greece,Global North,Europe,yes,NA,NA,NA,SP.DYN.LE00.IN,79.2390243902439
GRC,Greece,2005,Greece,Global North,Europe,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,38146.962971083
GRC,Greece,2005,Greece,Global North,Europe,yes,NA,NA,NA,SP.POP.TOTL,10987314
GRC,Greece,2005,Greece,Global North,Europe,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
GRC,Greece,2005,Greece,Global North,Europe,yes,NA,NA,NA,IT.NET.USER.ZS,24
GRC,Greece,2005,Greece,Global North,Europe,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,0.59224
GRC,Greece,2006,Greece,Global North,Europe,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,8.39596939
GRC,Greece,2006,Greece,Global North,Europe,yes,NA,NA,NA,SH.MED.PHYS.ZS,5.41
GRC,Greece,2006,Greece,Global North,Europe,yes,NA,NA,NA,SH.MED.NUMW.P3,3.476
GRC,Greece,2006,Greece,Global North,Europe,yes,NA,NA,NA,SH.MED.BEDS.ZS,4.87
GRC,Greece,2006,Greece,Global North,Europe,yes,NA,NA,NA,SP.DYN.LE00.IN,79.4390243902439
GRC,Greece,2006,Greece,Global North,Europe,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,40483.1569225337
GRC,Greece,2006,Greece,Global North,Europe,yes,NA,NA,NA,SP.POP.TOTL,11020362
GRC,Greece,2006,Greece,Global North,Europe,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
GRC,Greece,2006,Greece,Global North,Europe,yes,NA,NA,NA,IT.NET.USER.ZS,32.25
GRC,Greece,2006,Greece,Global North,Europe,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,0.57051
GRC,Greece,2007,Greece,Global North,Europe,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,8.52304935
GRC,Greece,2007,Greece,Global North,Europe,yes,NA,NA,NA,SH.MED.PHYS.ZS,5.632
GRC,Greece,2007,Greece,Global North,Europe,yes,NA,NA,NA,SH.MED.NUMW.P3,3.461
GRC,Greece,2007,Greece,Global North,Europe,yes,NA,NA,NA,SH.MED.BEDS.ZS,4.88
GRC,Greece,2007,Greece,Global North,Europe,yes,NA,NA,NA,SP.DYN.LE00.IN,79.4390243902439
GRC,Greece,2007,Greece,Global North,Europe,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,41796.2336918303
GRC,Greece,2007,Greece,Global North,Europe,yes,NA,NA,NA,SP.POP.TOTL,11048473
GRC,Greece,2007,Greece,Global North,Europe,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
GRC,Greece,2007,Greece,Global North,Europe,yes,NA,NA,NA,IT.NET.USER.ZS,35.88
GRC,Greece,2007,Greece,Global North,Europe,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,0.58513
GRC,Greece,2008,Greece,Global North,Europe,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,8.948102
GRC,Greece,2008,Greece,Global North,Europe,yes,NA,NA,NA,SH.MED.PHYS.ZS,5.71
GRC,Greece,2008,Greece,Global North,Europe,yes,NA,NA,NA,SH.MED.NUMW.P3,3.501
GRC,Greece,2008,Greece,Global North,Europe,yes,NA,NA,NA,SH.MED.BEDS.ZS,4.84
GRC,Greece,2008,Greece,Global North,Europe,yes,NA,NA,NA,SP.DYN.LE00.IN,79.9390243902439
GRC,Greece,2008,Greece,Global North,Europe,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,41709.3877420312
GRC,Greece,2008,Greece,Global North,Europe,yes,NA,NA,NA,SP.POP.TOTL,11077841
GRC,Greece,2008,Greece,Global North,Europe,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
GRC,Greece,2008,Greece,Global North,Europe,yes,NA,NA,NA,IT.NET.USER.ZS,38.2
GRC,Greece,2008,Greece,Global North,Europe,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,0.67086
GRC,Greece,2009,Greece,Global North,Europe,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,9.53581333
GRC,Greece,2009,Greece,Global North,Europe,yes,NA,NA,NA,SH.MED.PHYS.ZS,5.791
GRC,Greece,2009,Greece,Global North,Europe,yes,NA,NA,NA,SH.MED.NUMW.P3,3.595
GRC,Greece,2009,Greece,Global North,Europe,yes,NA,NA,NA,SH.MED.BEDS.ZS,4.92
GRC,Greece,2009,Greece,Global North,Europe,yes,NA,NA,NA,SP.DYN.LE00.IN,80.1878048780488
GRC,Greece,2009,Greece,Global North,Europe,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,39886.2135496664
GRC,Greece,2009,Greece,Global North,Europe,yes,NA,NA,NA,SP.POP.TOTL,11107017
GRC,Greece,2009,Greece,Global North,Europe,yes,NA,NA,NA,SE.ADT.LITR.ZS,93.9100036621094
GRC,Greece,2009,Greece,Global North,Europe,yes,NA,NA,NA,IT.NET.USER.ZS,42.4
GRC,Greece,2009,Greece,Global North,Europe,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,0.63414
GRC,Greece,2010,Greece,Global North,Europe,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,9.61952496
GRC,Greece,2010,Greece,Global North,Europe,yes,NA,NA,NA,SH.MED.PHYS.ZS,5.756
GRC,Greece,2010,Greece,Global North,Europe,yes,NA,NA,NA,SH.MED.NUMW.P3,3.684
GRC,Greece,2010,Greece,Global North,Europe,yes,NA,NA,NA,SH.MED.BEDS.ZS,4.48
GRC,Greece,2010,Greece,Global North,Europe,yes,NA,NA,NA,SP.DYN.LE00.IN,80.3878048780488
GRC,Greece,2010,Greece,Global North,Europe,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,37566.7483686263
GRC,Greece,2010,Greece,Global North,Europe,yes,NA,NA,NA,SP.POP.TOTL,11121341
GRC,Greece,2010,Greece,Global North,Europe,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
GRC,Greece,2010,Greece,Global North,Europe,yes,NA,NA,NA,IT.NET.USER.ZS,44.4
GRC,Greece,2010,Greece,Global North,Europe,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,0.60491
GRC,Greece,2011,Greece,Global North,Europe,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,9.18577003
GRC,Greece,2011,Greece,Global North,Europe,yes,NA,NA,NA,SH.MED.PHYS.ZS,5.774
GRC,Greece,2011,Greece,Global North,Europe,yes,NA,NA,NA,SH.MED.NUMW.P3,3.706
GRC,Greece,2011,Greece,Global North,Europe,yes,NA,NA,NA,SH.MED.BEDS.ZS,4.47
GRC,Greece,2011,Greece,Global North,Europe,yes,NA,NA,NA,SP.DYN.LE00.IN,80.7317073170732
GRC,Greece,2011,Greece,Global North,Europe,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,33906.4917435676
GRC,Greece,2011,Greece,Global North,Europe,yes,NA,NA,NA,SP.POP.TOTL,11104899
GRC,Greece,2011,Greece,Global North,Europe,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
GRC,Greece,2011,Greece,Global North,Europe,yes,NA,NA,NA,IT.NET.USER.ZS,51.6499951676815
GRC,Greece,2011,Greece,Global North,Europe,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,0.6837
GRC,Greece,2012,Greece,Global North,Europe,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,9.04327774
GRC,Greece,2012,Greece,Global North,Europe,yes,NA,NA,NA,SH.MED.PHYS.ZS,5.778
GRC,Greece,2012,Greece,Global North,Europe,yes,NA,NA,NA,SH.MED.NUMW.P3,3.581
GRC,Greece,2012,Greece,Global North,Europe,yes,NA,NA,NA,SH.MED.BEDS.ZS,4.44
GRC,Greece,2012,Greece,Global North,Europe,yes,NA,NA,NA,SP.DYN.LE00.IN,80.6341463414634
GRC,Greece,2012,Greece,Global North,Europe,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,31250.2268565956
GRC,Greece,2012,Greece,Global North,Europe,yes,NA,NA,NA,SP.POP.TOTL,11045011
GRC,Greece,2012,Greece,Global North,Europe,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
GRC,Greece,2012,Greece,Global North,Europe,yes,NA,NA,NA,IT.NET.USER.ZS,55.0699934418411
GRC,Greece,2012,Greece,Global North,Europe,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,0.71953
GRC,Greece,2013,Greece,Global North,Europe,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,8.52183914
GRC,Greece,2013,Greece,Global North,Europe,yes,NA,NA,NA,SH.MED.PHYS.ZS,5.811
GRC,Greece,2013,Greece,Global North,Europe,yes,NA,NA,NA,SH.MED.NUMW.P3,3.536
GRC,Greece,2013,Greece,Global North,Europe,yes,NA,NA,NA,SH.MED.BEDS.ZS,4.24
GRC,Greece,2013,Greece,Global North,Europe,yes,NA,NA,NA,SP.DYN.LE00.IN,81.2853658536585
GRC,Greece,2013,Greece,Global North,Europe,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,30762.4432227813
GRC,Greece,2013,Greece,Global North,Europe,yes,NA,NA,NA,SP.POP.TOTL,10965211
GRC,Greece,2013,Greece,Global North,Europe,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
GRC,Greece,2013,Greece,Global North,Europe,yes,NA,NA,NA,IT.NET.USER.ZS,59.8663
GRC,Greece,2013,Greece,Global North,Europe,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,0.82288
GRC,Greece,2014,Greece,Global North,Europe,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,7.94358587
GRC,Greece,2014,Greece,Global North,Europe,yes,NA,NA,NA,SH.MED.PHYS.ZS,5.867
GRC,Greece,2014,Greece,Global North,Europe,yes,NA,NA,NA,SH.MED.NUMW.P3,3.474
GRC,Greece,2014,Greece,Global North,Europe,yes,NA,NA,NA,SH.MED.BEDS.ZS,4.24
GRC,Greece,2014,Greece,Global North,Europe,yes,NA,NA,NA,SP.DYN.LE00.IN,81.3853658536585
GRC,Greece,2014,Greece,Global North,Europe,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,31213.3765120298
GRC,Greece,2014,Greece,Global North,Europe,yes,NA,NA,NA,SP.POP.TOTL,10892413
GRC,Greece,2014,Greece,Global North,Europe,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
GRC,Greece,2014,Greece,Global North,Europe,yes,NA,NA,NA,IT.NET.USER.ZS,63.2073404784561
GRC,Greece,2014,Greece,Global North,Europe,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,0.84553
GRC,Greece,2015,Greece,Global North,Europe,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,8.26719952
