iso3c,year,indicator_code,value,value_text,parent_location,parent_location_code,indicator_label,country_name_wdi,global_group,region,include_flag,who_name_override,wgi_name_override,notes
ARE,2007,UHC_SCI_NCD,66,66,Eastern Mediterranean,EMR,UHC service coverage sub-index on noncommunicable diseases,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2007,UHC_SCI_RMNCH,67,67,Eastern Mediterranean,EMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2008,GHED_EXTCHE_SHA2011,0,0.00,Eastern Mediterranean,EMR,External health expenditure as percentage of current health expenditure,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2008,UHC_INDEX_REPORTED,72,72,Eastern Mediterranean,EMR,UHC service coverage index,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2008,UHC_SCI_CAPACITY,62,62,Eastern Mediterranean,EMR,UHC service coverage sub-index on service capacity and access,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2008,UHC_SCI_INFECT,99,99,Eastern Mediterranean,EMR,UHC service coverage sub-index on infectious diseases,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2008,UHC_SCI_NCD,67,67,Eastern Mediterranean,EMR,UHC service coverage sub-index on noncommunicable diseases,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2008,UHC_SCI_RMNCH,67,67,Eastern Mediterranean,EMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2009,GHED_EXTCHE_SHA2011,0,0.00,Eastern Mediterranean,EMR,External health expenditure as percentage of current health expenditure,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2009,UHC_INDEX_REPORTED,73,73,Eastern Mediterranean,EMR,UHC service coverage index,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2009,UHC_SCI_CAPACITY,62,62,Eastern Mediterranean,EMR,UHC service coverage sub-index on service capacity and access,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2009,UHC_SCI_INFECT,99,99,Eastern Mediterranean,EMR,UHC service coverage sub-index on infectious diseases,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2009,UHC_SCI_NCD,67,67,Eastern Mediterranean,EMR,UHC service coverage sub-index on noncommunicable diseases,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2009,UHC_SCI_RMNCH,68,68,Eastern Mediterranean,EMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2010,GHED_EXTCHE_SHA2011,0,0.00,Eastern Mediterranean,EMR,External health expenditure as percentage of current health expenditure,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2010,SDGIHR,36,36,Eastern Mediterranean,EMR,Average of 13 International Health Regulations core capacity scores,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2010,UHC_IHR,36,36,Eastern Mediterranean,EMR,Compliance with international health regulations,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2010,UHC_INDEX_REPORTED,72,72,Eastern Mediterranean,EMR,UHC service coverage index,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2010,UHC_SCI_CAPACITY,60,60,Eastern Mediterranean,EMR,UHC service coverage sub-index on service capacity and access,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2010,UHC_SCI_INFECT,99,99,Eastern Mediterranean,EMR,UHC service coverage sub-index on infectious diseases,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2010,UHC_SCI_NCD,67,67,Eastern Mediterranean,EMR,UHC service coverage sub-index on noncommunicable diseases,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2010,UHC_SCI_RMNCH,68,68,Eastern Mediterranean,EMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2011,GHED_EXTCHE_SHA2011,0,0.00,Eastern Mediterranean,EMR,External health expenditure as percentage of current health expenditure,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2011,SDGIHR,50,50,Eastern Mediterranean,EMR,Average of 13 International Health Regulations core capacity scores,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2011,UHC_IHR,50,50,Eastern Mediterranean,EMR,Compliance with international health regulations,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2011,UHC_INDEX_REPORTED,74,74,Eastern Mediterranean,EMR,UHC service coverage index,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2011,UHC_SCI_CAPACITY,68,68,Eastern Mediterranean,EMR,UHC service coverage sub-index on service capacity and access,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2011,UHC_SCI_INFECT,99,99,Eastern Mediterranean,EMR,UHC service coverage sub-index on infectious diseases,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2011,UHC_SCI_NCD,67,67,Eastern Mediterranean,EMR,UHC service coverage sub-index on noncommunicable diseases,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2011,UHC_SCI_RMNCH,68,68,Eastern Mediterranean,EMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2012,GHED_EXTCHE_SHA2011,0,0.00,Eastern Mediterranean,EMR,External health expenditure as percentage of current health expenditure,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2012,SDGIHR,56,56,Eastern Mediterranean,EMR,Average of 13 International Health Regulations core capacity scores,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2012,UHC_IHR,56,56,Eastern Mediterranean,EMR,Compliance with international health regulations,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2012,UHC_INDEX_REPORTED,76,76,Eastern Mediterranean,EMR,UHC service coverage index,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2012,UHC_SCI_CAPACITY,71,71,Eastern Mediterranean,EMR,UHC service coverage sub-index on service capacity and access,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2012,UHC_SCI_INFECT,99,99,Eastern Mediterranean,EMR,UHC service coverage sub-index on infectious diseases,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2012,UHC_SCI_NCD,68,68,Eastern Mediterranean,EMR,UHC service coverage sub-index on noncommunicable diseases,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2012,UHC_SCI_RMNCH,68,68,Eastern Mediterranean,EMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2013,GHED_EXTCHE_SHA2011,0,0.00,Eastern Mediterranean,EMR,External health expenditure as percentage of current health expenditure,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2013,SDGIHR,88,88,Eastern Mediterranean,EMR,Average of 13 International Health Regulations core capacity scores,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2013,UHC_IHR,88,88,Eastern Mediterranean,EMR,Compliance with international health regulations,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2013,UHC_INDEX_REPORTED,79,79,Eastern Mediterranean,EMR,UHC service coverage index,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2013,UHC_SCI_CAPACITY,85,85,Eastern Mediterranean,EMR,UHC service coverage sub-index on service capacity and access,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2013,UHC_SCI_INFECT,99,99,Eastern Mediterranean,EMR,UHC service coverage sub-index on infectious diseases,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2013,UHC_SCI_NCD,68,68,Eastern Mediterranean,EMR,UHC service coverage sub-index on noncommunicable diseases,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2013,UHC_SCI_RMNCH,69,69,Eastern Mediterranean,EMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2014,GHED_EXTCHE_SHA2011,0,0.00,Eastern Mediterranean,EMR,External health expenditure as percentage of current health expenditure,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2014,SDGIHR,92,92,Eastern Mediterranean,EMR,Average of 13 International Health Regulations core capacity scores,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2014,UHC_IHR,92,92,Eastern Mediterranean,EMR,Compliance with international health regulations,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2014,UHC_INDEX_REPORTED,80,80,Eastern Mediterranean,EMR,UHC service coverage index,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2014,UHC_SCI_CAPACITY,87,87,Eastern Mediterranean,EMR,UHC service coverage sub-index on service capacity and access,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2014,UHC_SCI_INFECT,99,99,Eastern Mediterranean,EMR,UHC service coverage sub-index on infectious diseases,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2014,UHC_SCI_NCD,69,69,Eastern Mediterranean,EMR,UHC service coverage sub-index on noncommunicable diseases,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2014,UHC_SCI_RMNCH,69,69,Eastern Mediterranean,EMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2015,GHED_EXTCHE_SHA2011,0,0.00,Eastern Mediterranean,EMR,External health expenditure as percentage of current health expenditure,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2015,SDGIHR,91,91,Eastern Mediterranean,EMR,Average of 13 International Health Regulations core capacity scores,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2015,UHC_IHR,97,97,Eastern Mediterranean,EMR,Compliance with international health regulations,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2015,UHC_INDEX_REPORTED,81,81,Eastern Mediterranean,EMR,UHC service coverage index,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2015,UHC_SCI_CAPACITY,90,90,Eastern Mediterranean,EMR,UHC service coverage sub-index on service capacity and access,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2015,UHC_SCI_INFECT,99,99,Eastern Mediterranean,EMR,UHC service coverage sub-index on infectious diseases,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2015,UHC_SCI_NCD,70,70,Eastern Mediterranean,EMR,UHC service coverage sub-index on noncommunicable diseases,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2015,UHC_SCI_RMNCH,70,70,Eastern Mediterranean,EMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2016,GHED_EXTCHE_SHA2011,0,0.00,Eastern Mediterranean,EMR,External health expenditure as percentage of current health expenditure,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2016,SDGIHR,91,91,Eastern Mediterranean,EMR,Average of 13 International Health Regulations core capacity scores,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2016,UHC_IHR,91,91,Eastern Mediterranean,EMR,Compliance with international health regulations,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2016,UHC_INDEX_REPORTED,81,81,Eastern Mediterranean,EMR,UHC service coverage index,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2016,UHC_SCI_CAPACITY,89,89,Eastern Mediterranean,EMR,UHC service coverage sub-index on service capacity and access,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2016,UHC_SCI_INFECT,99,99,Eastern Mediterranean,EMR,UHC service coverage sub-index on infectious diseases,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2016,UHC_SCI_NCD,70,70,Eastern Mediterranean,EMR,UHC service coverage sub-index on noncommunicable diseases,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2016,UHC_SCI_RMNCH,70,70,Eastern Mediterranean,EMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2017,GHED_EXTCHE_SHA2011,0,0.00,Eastern Mediterranean,EMR,External health expenditure as percentage of current health expenditure,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2017,SDGIHR,96.78419,97,Eastern Mediterranean,EMR,Average of 13 International Health Regulations core capacity scores,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2017,UHC_INDEX_REPORTED,82,82,Eastern Mediterranean,EMR,UHC service coverage index,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2017,UHC_SCI_CAPACITY,92,92,Eastern Mediterranean,EMR,UHC service coverage sub-index on service capacity and access,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2017,UHC_SCI_INFECT,99,99,Eastern Mediterranean,EMR,UHC service coverage sub-index on infectious diseases,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2017,UHC_SCI_NCD,71,71,Eastern Mediterranean,EMR,UHC service coverage sub-index on noncommunicable diseases,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2017,UHC_SCI_RMNCH,70,70,Eastern Mediterranean,EMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2018,GHED_EXTCHE_SHA2011,0,0.00,Eastern Mediterranean,EMR,External health expenditure as percentage of current health expenditure,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2018,SDGIHR2018,95,95,Eastern Mediterranean,EMR,IHR SPAR first edition average core capacity score,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2018,UHC_INDEX_REPORTED,83,83,Eastern Mediterranean,EMR,UHC service coverage index,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2018,UHC_SCI_CAPACITY,94,94,Eastern Mediterranean,EMR,UHC service coverage sub-index on service capacity and access,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2018,UHC_SCI_INFECT,99,99,Eastern Mediterranean,EMR,UHC service coverage sub-index on infectious diseases,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2018,UHC_SCI_NCD,71,71,Eastern Mediterranean,EMR,UHC service coverage sub-index on noncommunicable diseases,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2018,UHC_SCI_RMNCH,70,70,Eastern Mediterranean,EMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2019,GHED_EXTCHE_SHA2011,0,0.00,Eastern Mediterranean,EMR,External health expenditure as percentage of current health expenditure,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2019,SDGIHR2018,96,96,Eastern Mediterranean,EMR,IHR SPAR first edition average core capacity score,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2019,UHC_INDEX_REPORTED,84,84,Eastern Mediterranean,EMR,UHC service coverage index,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2019,UHC_SCI_CAPACITY,99,99,Eastern Mediterranean,EMR,UHC service coverage sub-index on service capacity and access,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2019,UHC_SCI_INFECT,99,99,Eastern Mediterranean,EMR,UHC service coverage sub-index on infectious diseases,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2019,UHC_SCI_NCD,71,71,Eastern Mediterranean,EMR,UHC service coverage sub-index on noncommunicable diseases,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2019,UHC_SCI_RMNCH,71,71,Eastern Mediterranean,EMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2020,GHED_EXTCHE_SHA2011,0,0.00,Eastern Mediterranean,EMR,External health expenditure as percentage of current health expenditure,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2020,SDGIHR2018,96,96,Eastern Mediterranean,EMR,IHR SPAR first edition average core capacity score,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2020,UHC_INDEX_REPORTED,84,84,Eastern Mediterranean,EMR,UHC service coverage index,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2020,UHC_SCI_CAPACITY,99,99,Eastern Mediterranean,EMR,UHC service coverage sub-index on service capacity and access,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2020,UHC_SCI_INFECT,99,99,Eastern Mediterranean,EMR,UHC service coverage sub-index on infectious diseases,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2020,UHC_SCI_NCD,71,71,Eastern Mediterranean,EMR,UHC service coverage sub-index on noncommunicable diseases,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2020,UHC_SCI_RMNCH,71,71,Eastern Mediterranean,EMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2021,GHED_EXTCHE_SHA2011,0,0.00,Eastern Mediterranean,EMR,External health expenditure as percentage of current health expenditure,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2021,SDGIHR2021,96,96,Eastern Mediterranean,EMR,IHR SPAR second edition average core capacity score,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2021,UHC_INDEX_REPORTED,84,84,Eastern Mediterranean,EMR,UHC service coverage index,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2021,UHC_SCI_CAPACITY,99,99,Eastern Mediterranean,EMR,UHC service coverage sub-index on service capacity and access,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2021,UHC_SCI_INFECT,99,99,Eastern Mediterranean,EMR,UHC service coverage sub-index on infectious diseases,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2021,UHC_SCI_NCD,72,72,Eastern Mediterranean,EMR,UHC service coverage sub-index on noncommunicable diseases,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARE,2021,UHC_SCI_RMNCH,71,71,Eastern Mediterranean,EMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
