iso3c,year,un_degree,un_strength,un_eigen,un_betweenness,un_closeness,un_local_clustering,un_network_density,un_network_clustering,un_network_components,country_name_wdi,global_group,region,include_flag,who_name_override,wgi_name_override,notes
CHE,2019,0.10101010101010101,8.714464229928145,1.433375689925375e-15,0,0.47824284206878276,0.6444444444444444,0.15515151515151515,0.5745765785824234,2,Switzerland,Global North,Europe,yes,NA,NA,NA
CHL,2019,0.13131313131313133,11.911407934508794,0.3456772076414921,4.1228612657184083e-4,0.5065120082930166,0.5384615384615384,0.15515151515151515,0.5745765785824234,2,Chile,Global North,Latin America & Caribbean,yes,NA,NA,NA
CHN,2019,0.10101010101010101,8.4654650626263,0.21581266309106817,2.0614306328592042e-4,0.462429859163424,0.5111111111111111,0.15515151515151515,0.5745765785824234,2,China,Global South,East Asia & Pacific,yes,NA,NA,NA
CMR,2019,0.10101010101010101,7.862871724477764,0.22154080404607088,2.0614306328592042e-4,0.42085911965660133,0.5111111111111111,0.15515151515151515,0.5745765785824234,2,Cameroon,Global South,Sub-Saharan Africa,yes,NA,NA,NA
COL,2019,0.1111111111111111,9.380958141002166,0.2693459894815501,0,0.46136748307585984,0.6,0.15515151515151515,0.5745765785824234,2,Colombia,Global South,Latin America & Caribbean,yes,NA,NA,NA
CRI,2019,0.16161616161616163,14.636243721771532,0.3885949450718599,0.0018552875695732839,0.5386100938791957,0.49166666666666664,0.15515151515151515,0.5745765785824234,2,Costa Rica,Global South,Latin America & Caribbean,yes,NA,NA,NA
CYP,2019,0.1111111111111111,9.818585858585857,1.4471981079304107e-15,0,0.4588729775490053,0.6727272727272727,0.15515151515151515,0.5745765785824234,2,Cyprus,Global North,Europe,yes,NA,NA,NA
CZE,2019,0.16161616161616163,13.675921717171715,2.3906423471134776e-15,2.0614306328592042e-4,0.5253609541480189,0.6416666666666667,0.15515151515151515,0.5745765785824234,2,Czechia,Global North,Europe,yes,NA,NA,NA
DEU,2019,0.21212121212121213,19.424539270253558,3.8110346417623775e-15,0.0013055727341441626,0.6160663939313322,0.5666666666666667,0.15515151515151515,0.5745765785824234,2,Germany,Global North,Europe,yes,NA,NA,NA
DNK,2019,0.25252525252525254,23.191579055864775,4.177012523420812e-15,0.004981790696076411,0.6601637477242451,0.5233333333333333,0.15515151515151515,0.5745765785824234,2,Denmark,Global North,Europe,yes,NA,NA,NA
DOM,2019,0.16161616161616163,14.957188800952894,0.4257417165968816,0.0012368583797155227,0.5082685028443893,0.625,0.15515151515151515,0.5745765785824234,2,Dominican Republic,Global South,Latin America & Caribbean,yes,NA,NA,NA
DZA,2019,0.10101010101010101,9.47467473100164,0.2653149944580857,0,0.5004024681080863,0.7555555555555555,0.15515151515151515,0.5745765785824234,2,Algeria,Global South,Middle East & North Africa,yes,NA,NA,NA
ECU,2019,0.1717171717171717,15.75545370000437,0.49145174804886527,0.00474129045557617,0.551552247719725,0.5294117647058824,0.15515151515151515,0.5745765785824234,2,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA
EGY,2019,0.13131313131313133,11.944078146924259,0.2411627686266091,0.0037105751391465678,0.5054461388185075,0.5,0.15515151515151515,0.5745765785824234,2,"Egypt, Arab Rep.",Global South,Middle East & North Africa,yes,NA,NA,NA
ESP,2019,0.2727272727272727,24.84188002473717,4.489052965972526e-15,0.013760049474335189,0.6823109268911501,0.45014245014245013,0.15515151515151515,0.5745765785824234,2,Spain,Global North,Europe,yes,NA,NA,NA
EST,2019,0.13131313131313133,11.195732323232322,1.878792688742058e-15,0.001443001443001443,0.49176104452478764,0.6538461538461539,0.15515151515151515,0.5745765785824234,2,Estonia,Global North,Europe,yes,NA,NA,NA
ETH,2019,0.26262626262626265,24.428629596163027,0.7449170510387505,0.0012368583797155227,0.5990329851227993,0.4,0.15515151515151515,0.5745765785824234,2,Ethiopia,Global South,Sub-Saharan Africa,yes,NA,NA,NA
FIN,2019,0.1414141414141414,12.624704184704184,2.0751797028127668e-15,0.0018552875695732839,0.5034503490682338,0.5934065934065934,0.15515151515151515,0.5745765785824234,2,Finland,Global North,Europe,yes,NA,NA,NA
FRA,2019,0.12121212121212122,9.966913265306124,1.667239288441467e-15,0,0.49958780875202913,0.6515151515151515,0.15515151515151515,0.5745765785824234,2,France,Global North,Europe,yes,NA,NA,NA
GBR,2019,0.12121212121212122,9.45798469387755,1.747717152150552e-15,0.007215007215007215,0.500871238238016,0.6515151515151515,0.15515151515151515,0.5745765785824234,2,United Kingdom,Global North,Europe,yes,NA,NA,NA
GEO,2019,0.10101010101010101,8.5,1.8692330728279323e-15,2.0614306328592042e-4,0.48774690235005985,0.7111111111111111,0.15515151515151515,0.5745765785824234,2,Georgia,Global South,Europe & Central Asia,yes,NA,NA,NA
GHA,2019,0.1414141414141414,12.477703842861963,0.3819420169212738,2.0614306328592042e-4,0.5129475566675642,0.5714285714285714,0.15515151515151515,0.5745765785824234,2,Ghana,Global South,Sub-Saharan Africa,yes,NA,NA,NA
GRC,2019,0.1414141414141414,12.877474747474746,2.711899003636165e-15,0.0027829313543599257,0.5319992993226671,0.6483516483516484,0.15515151515151515,0.5745765785824234,2,Greece,Global North,Europe,yes,NA,NA,NA
GTM,2019,0.10101010101010101,8.176312432850818,0.19490061628515326,0,0.42502565092793504,0.6000000000000001,0.15515151515151515,0.5745765785824234,2,Guatemala,Global South,Latin America & Caribbean,yes,NA,NA,NA
HRV,2019,0.26262626262626265,24.043599257884974,4.2841538853310984e-15,0.00506768363911221,0.6711294568660423,0.48,0.15515151515151515,0.5745765785824234,2,Croatia,Global North,Europe,yes,NA,NA,NA
HUN,2019,0.13131313131313133,11.026136363636363,2.0004464930818467e-15,2.0614306328592042e-4,0.5198639205509842,0.6666666666666666,0.15515151515151515,0.5745765785824234,2,Hungary,Global North,Europe,yes,NA,NA,NA
IDN,2019,0.16161616161616163,15.02727847593404,0.4554074049509577,0.0030921459492888066,0.531815105631793,0.49166666666666664,0.15515151515151515,0.5745765785824234,2,Indonesia,Global South,East Asia & Pacific,yes,NA,NA,NA
IND,2019,0.10101010101010101,8.491669333123621,0.258832670612148,0,0.47212987742561985,0.5111111111111111,0.15515151515151515,0.5745765785824234,2,India,Global South,South Asia,yes,NA,NA,NA
IRL,2019,0.1111111111111111,10.018585858585858,1.560130366825405e-15,2.0614306328592042e-4,0.46377028116548924,0.7454545454545454,0.15515151515151515,0.5745765785824234,2,Ireland,Global North,Europe,yes,NA,NA,NA
IRN,2019,0.1111111111111111,9.529659226276255,0.17136594838041624,0.0016491445062873633,0.4213752007846989,0.509090909090909,0.15515151515151515,0.5745765785824234,2,"Iran, Islamic Rep.",Global South,Middle East & North Africa,yes,NA,NA,NA
IRQ,2019,0.18181818181818182,16.956367753502832,0.3910471740630119,0.0020614306328592042,0.5338669442733599,0.5555555555555556,0.15515151515151515,0.5745765785824234,2,Iraq,Global South,Middle East & North Africa,yes,NA,NA,NA
ISL,2019,0.1717171717171717,15.496536796536793,3.1114586037032086e-15,0.0012368583797155227,0.5727176409735554,0.5735294117647058,0.15515151515151515,0.5745765785824234,2,Iceland,Global North,Europe,yes,NA,NA,NA
ISR,2019,0.10101010101010101,5.374890350877193,5.603550589850365e-16,0,0.31619121485350854,0.6222222222222222,0.15515151515151515,0.5745765785824234,2,Israel,Global North,Middle East,yes,NA,NA,NA
ITA,2019,0.1919191919191919,17.91309420737992,3.6063180556975165e-15,0.0031608603037174463,0.5950153522187204,0.5906432748538012,0.15515151515151515,0.5745765785824234,2,Italy,Global North,Europe,yes,NA,NA,NA
JOR,2019,0.16161616161616163,15.303597421389735,0.3590079753394083,0.0074211502782931356,0.521347272128855,0.5166666666666667,0.15515151515151515,0.5745765785824234,2,Jordan,Global South,Middle East & North Africa,yes,NA,NA,NA
JPN,2019,0.10101010101010101,8.406734693877551,1.601971082380444e-15,0,0.4636539310057488,0.6888888888888889,0.15515151515151515,0.5745765785824234,2,Japan,Global North,East Asia & Pacific,yes,NA,NA,NA
KAZ,2019,0.12121212121212122,11.076382500766433,0.36245794101301065,0,0.5129488448517558,0.6060606060606061,0.15515151515151515,0.5745765785824234,2,Kazakhstan,Global South,Europe & Central Asia,yes,NA,NA,NA
KEN,2019,0.13131313131313133,12.204486919204959,0.4172043372347198,0,0.5258306216940268,0.6153846153846154,0.15515151515151515,0.5745765785824234,2,Kenya,Global South,Sub-Saharan Africa,yes,NA,NA,NA
KHM,2019,0.1717171717171717,15.628960481760723,0.42821562132421515,0.0035044320758606472,0.5442924178224953,0.49264705882352944,0.15515151515151515,0.5745765785824234,2,Cambodia,Global South,East Asia & Pacific,yes,NA,NA,NA
KOR,2019,0.10101010101010101,8.42511853226139,1.7916301108063147e-15,0,0.4836547634867325,0.7333333333333333,0.15515151515151515,0.5745765785824234,2,"Korea, Rep.",Global North,East Asia & Pacific,yes,NA,NA,NA
KWT,2019,0.13131313131313133,12.372576322077178,0.29118942172621654,0.0015460729746444033,0.5089597213088128,0.6923076923076924,0.15515151515151515,0.5745765785824234,2,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
LAO,2019,0.13131313131313133,12.058521511282963,0.3867214907544071,0,0.5169688113520283,0.6282051282051282,0.15515151515151515,0.5745765785824234,2,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LKA,2019,0.13131313131313133,12.25780330771189,0.43127017187999284,0,0.5315050230197066,0.5384615384615384,0.15515151515151515,0.5745765785824234,2,Sri Lanka,Global South,South Asia,yes,NA,NA,NA
LTU,2019,0.18181818181818182,15.81183570397856,2.5389424650287853e-15,0.005875077303648732,0.5496635771297503,0.5620915032679739,0.15515151515151515,0.5745765785824234,2,Lithuania,Global North,Europe,yes,NA,NA,NA
LUX,2019,0.25252525252525254,23.193906411049266,4.455883476112054e-15,0.008469044183329898,0.6604415899473085,0.5066666666666667,0.15515151515151515,0.5745765785824234,2,Luxembourg,Global North,Europe,yes,NA,NA,NA
LVA,2019,0.13131313131313133,11.301129446994109,2.128419438178228e-15,0.0012368583797155227,0.5397180539208196,0.48717948717948717,0.15515151515151515,0.5745765785824234,2,Latvia,Global North,Europe,yes,NA,NA,NA
MAR,2019,0.12121212121212122,11.478257559040086,0.2647251616153471,0.0010307153164296021,0.46783017951555833,0.7575757575757577,0.15515151515151515,0.5745765785824234,2,Morocco,Global South,Middle East & North Africa,yes,NA,NA,NA
MEX,2019,0.1111111111111111,9.804846855671673,0.3025707460203297,0,0.47183874592242586,0.7454545454545454,0.15515151515151515,0.5745765785824234,2,Mexico,Global South,Latin America & Caribbean,yes,NA,NA,NA
MLT,2019,0.1111111111111111,10.02,1.6656029085566829e-15,2.0614306328592042e-4,0.48840786014284876,0.6363636363636364,0.15515151515151515,0.5745765785824234,2,Malta,Global North,Europe,yes,NA,NA,NA
MMR,2019,0.12121212121212122,10.478336511831378,0.2591791289048421,6.184291898577613e-4,0.48810076638171956,0.45454545454545453,0.15515151515151515,0.5745765785824234,2,Myanmar,Global South,East Asia & Pacific,yes,NA,NA,NA
MNG,2019,0.16161616161616163,14.900864440643609,0.4637292089834687,6.184291898577613e-4,0.540815571227186,0.4666666666666667,0.15515151515151515,0.5745765785824234,2,Mongolia,Global South,East Asia & Pacific,yes,NA,NA,NA
MYS,2019,0.29292929292929293,27.647521309872165,0.7590367600943844,0.02432488146773861,0.6190150461760309,0.36453201970443355,0.15515151515151515,0.5745765785824234,2,Malaysia,Global South,East Asia & Pacific,yes,NA,NA,NA
NAM,2019,0.16161616161616163,15.178810391164543,0.5141398179470081,0,0.5436237617010681,0.6166666666666667,0.15515151515151515,0.5745765785824234,2,Namibia,Global South,Sub-Saharan Africa,yes,NA,NA,NA
NGA,2019,0.18181818181818182,16.601332797899367,0.5211953389466151,0.0035044320758606472,0.5523329718319605,0.4444444444444444,0.15515151515151515,0.5745765785824234,2,Nigeria,Global South,Sub-Saharan Africa,yes,NA,NA,NA
NLD,2019,0.15151515151515152,13.899288806431663,2.8555946536228124e-15,0.0012368583797155227,0.5610743123024985,0.6666666666666667,0.15515151515151515,0.5745765785824234,2,Netherlands,Global North,Europe,yes,NA,NA,NA
NOR,2019,0.1414141414141414,12.89514120799835,2.7444579107290597e-15,0.001443001443001443,0.5329898365688723,0.6923076923076923,0.15515151515151515,0.5745765785824234,2,Norway,Global North,Europe,yes,NA,NA,NA
NPL,2019,0.15151515151515152,14.129702816556238,0.4719709416713827,0.0018552875695732839,0.5364182796008086,0.5809523809523809,0.15515151515151515,0.5745765785824234,2,Nepal,Global South,South Asia,yes,NA,NA,NA
NZL,2019,0.1111111111111111,9.786136878994023,1.5665146308303803e-15,0,0.4646237422912453,0.6363636363636364,0.15515151515151515,0.5745765785824234,2,New Zealand,Global North,East Asia & Pacific,yes,NA,NA,NA
OMN,2019,0.1414141414141414,13.157923764455752,0.2767857299602534,0.0018552875695732839,0.48226967529417075,0.6043956043956044,0.15515151515151515,0.5745765785824234,2,Oman,Global South,Middle East & North Africa,yes,NA,NA,NA
PAK,2019,0.10101010101010101,8.618862843507994,0.20176021129875418,4.1228612657184083e-4,0.4318398005799464,0.3333333333333333,0.15515151515151515,0.5745765785824234,2,Pakistan,Global South,South Asia,yes,NA,NA,NA
PAN,2019,0.1111111111111111,9.961694159309847,0.30227200746595057,0,0.4768718972481334,0.7272727272727273,0.15515151515151515,0.5745765785824234,2,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PER,2019,0.16161616161616163,14.636397201449016,0.3865841686011576,4.1228612657184083e-4,0.5184420243780467,0.525,0.15515151515151515,0.5745765785824234,2,Peru,Global South,Latin America & Caribbean,yes,NA,NA,NA
PHL,2019,0.1111111111111111,10.013604563587307,0.3159035434786168,2.0614306328592042e-4,0.5034759982505524,0.4727272727272728,0.15515151515151515,0.5745765785824234,2,Philippines,Global South,East Asia & Pacific,yes,NA,NA,NA
POL,2019,0.12121212121212122,11.227866419294992,2.035798768630075e-15,2.0614306328592042e-4,0.5179387060480685,0.6212121212121212,0.15515151515151515,0.5745765785824234,2,Poland,Global North,Europe,yes,NA,NA,NA
PRT,2019,0.20202020202020202,18.773599257884975,3.665065748388241e-15,0.0025424311138596855,0.606271811099393,0.5894736842105263,0.15515151515151515,0.5745765785824234,2,Portugal,Global North,Europe,yes,NA,NA,NA
PRY,2019,0.15151515151515152,13.663817821688106,0.3822891896787223,0.0024737167594310453,0.5010571754892664,0.5333333333333333,0.15515151515151515,0.5745765785824234,2,Paraguay,Global South,Latin America & Caribbean,yes,NA,NA,NA
QAT,2019,0.13131313131313133,12.366936516747932,0.26615894399165835,3.0921459492888067e-4,0.48210111048921417,0.782051282051282,0.15515151515151515,0.5745765785824234,2,Qatar,Global South,Middle East & North Africa,yes,NA,NA,NA
ROU,2019,0.13131313131313133,12.186738816738817,2.170997429227792e-15,0.0032982890125747267,0.5275284097963983,0.5641025641025641,0.15515151515151515,0.5745765785824234,2,Romania,Global North,Europe,yes,NA,NA,NA
RWA,2019,0.10101010101010101,8.36908398844677,0.22209324104101982,2.0614306328592042e-4,0.4438748318567489,0.5333333333333333,0.15515151515151515,0.5745765785824234,2,Rwanda,Global South,Sub-Saharan Africa,yes,NA,NA,NA
SAU,2019,0.1111111111111111,10.208950752682643,0.20621740168207225,0,0.4541454657900731,0.8545454545454545,0.15515151515151515,0.5745765785824234,2,Saudi Arabia,Global South,Middle East & North Africa,yes,NA,NA,NA
SEN,2019,0.20202020202020202,19.11205007693855,0.6317525365193339,0.001443001443001443,0.5699831201073237,0.4947368421052632,0.15515151515151515,0.5745765785824234,2,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA
SGP,2019,0.10101010101010101,9.466228632834305,0.37353294666020426,0,0.5072667603263316,0.8,0.15515151515151515,0.5745765785824234,2,Singapore,Global North,East Asia & Pacific,yes,NA,NA,NA
SVK,2019,0.2222222222222222,20.986800468391042,4.104740144905013e-15,0.011337868480725623,0.6270738225042064,0.5497835497835497,0.15515151515151515,0.5745765785824234,2,Slovak Republic,Global North,Europe,yes,NA,NA,NA
SVN,2019,0.2222222222222222,20.38928880643166,3.764218616496396e-15,0.011389404246547104,0.6271836729382829,0.5324675324675324,0.15515151515151515,0.5745765785824234,2,Slovenia,Global North,Europe,yes,NA,NA,NA
SWE,2019,0.12121212121212122,10.98735518449804,1.669626691711698e-15,0.001443001443001443,0.4866741086490594,0.7272727272727273,0.15515151515151515,0.5745765785824234,2,Sweden,Global North,Europe,yes,NA,NA,NA
THA,2019,0.2222222222222222,20.678192312259057,0.63354394309111,0.0010307153164296021,0.5699731172649524,0.45021645021645024,0.15515151515151515,0.5745765785824234,2,Thailand,Global South,East Asia & Pacific,yes,NA,NA,NA
TUN,2019,0.1111111111111111,10.55682390937797,0.322814955219168,2.0614306328592042e-4,0.5168263537787638,0.6909090909090909,0.15515151515151515,0.5745765785824234,2,Tunisia,Global South,Middle East & North Africa,yes,NA,NA,NA
TUR,2019,0.10101010101010101,7.953369163972994,1.87239840645328e-15,0,0.4588115890260948,0.8888888888888888,0.15515151515151515,0.5745765785824234,2,Turkiye,Global South,Europe & Central Asia,yes,NA,NA,NA
TZA,2019,0.36363636363636365,34.0067866485725,0.9003746058540342,0.08204493918779633,0.6814417172567258,0.30317460317460315,0.15515151515151515,0.5745765785824234,2,Tanzania,Global South,Sub-Saharan Africa,yes,NA,NA,NA
UGA,2019,0.1414141414141414,13.161320402334015,0.4412870099905418,8.245722531436817e-4,0.5380989691218326,0.5824175824175823,0.15515151515151515,0.5745765785824234,2,Uganda,Global South,Sub-Saharan Africa,yes,NA,NA,NA
URY,2019,0.21212121212121213,19.522883658791862,0.5573006065511726,0.0037105751391465678,0.542956955141261,0.5428571428571429,0.15515151515151515,0.5745765785824234,2,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA
USA,2019,0.10101010101010101,5.156893939393939,5.284713263012916e-16,0,0.30850119172783463,0.6222222222222222,0.15515151515151515,0.5745765785824234,2,United States,Global North,North America,yes,NA,NA,NA
UZB,2019,0.13131313131313133,11.583541924363265,0.29368551658410874,0.0012368583797155227,0.5058703745156151,0.4102564102564103,0.15515151515151515,0.5745765785824234,2,Uzbekistan,Global South,Europe & Central Asia,yes,NA,NA,NA
VNM,2019,0.16161616161616163,14.766813225059996,0.41831171704806996,0.0020614306328592042,0.5431342420986035,0.43333333333333335,0.15515151515151515,0.5745765785824234,2,Viet Nam,Global South,East Asia & Pacific,yes,NA,NA,NA
ZAF,2019,0.12121212121212122,11.225959960789943,0.41569615524847,0.0018552875695732839,0.5253290753353874,0.5757575757575757,0.15515151515151515,0.5745765785824234,2,South Africa,Global South,Sub-Saharan Africa,yes,NA,NA,NA
ZMB,2019,0.13131313131313133,12.400788977283902,0.4585886350389724,1.0307153164296021e-4,0.5279079999063881,0.6025641025641025,0.15515151515151515,0.5745765785824234,2,Zambia,Global South,Sub-Saharan Africa,yes,NA,NA,NA
ZWE,2019,0.10101010101010101,8.670057890062672,0.21773086891695903,2.0614306328592042e-4,0.46737007978822054,0.6222222222222222,0.15515151515151515,0.5745765785824234,2,Zimbabwe,Global South,Sub-Saharan Africa,yes,NA,NA,NA
AGO,2020,0.10101010101010101,9.423452493361294,0.31104293443665887,0,0.5099541198833049,0.7555555555555555,0.15393939393939393,0.5619930364020704,2,Angola,Global South,Sub-Saharan Africa,yes,NA,NA,NA
ARE,2020,0.1414141414141414,13.075584032619542,0.33701711775683324,4.1228612657184083e-4,0.5317054565014872,0.6373626373626374,0.15393939393939393,0.5619930364020704,2,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARG,2020,0.10101010101010101,9.148854044061418,0.23193199711608192,0,0.4933476222898915,0.6444444444444444,0.15393939393939393,0.5619930364020704,2,Argentina,Global South,Latin America & Caribbean,yes,NA,NA,NA
AUS,2020,0.12121212121212122,8.965151515151517,7.599675672668569e-16,0,0.44845133830023476,0.8030303030303031,0.15393939393939393,0.5619930364020704,2,Australia,Global North,East Asia & Pacific,yes,NA,NA,NA
AUT,2020,0.1111111111111111,9.77878787878788,5.237127538951033e-16,0.0011337868480725624,0.49503110013674717,0.5454545454545454,0.15393939393939393,0.5619930364020704,2,Austria,Global North,Europe,yes,NA,NA,NA
AZE,2020,0.23232323232323232,21.45296236697919,0.47272180869671343,0.004947433518862091,0.5885528706263736,0.35968379446640314,0.15393939393939393,0.5619930364020704,2,Azerbaijan,Global South,Europe & Central Asia,yes,NA,NA,NA
BEL,2020,0.24242424242424243,22.03776953205525,1.6517279844280327e-15,0.008417508417508417,0.6390744560377482,0.43478260869565216,0.15393939393939393,0.5619930364020704,2,Belgium,Global North,Europe,yes,NA,NA,NA
BGD,2020,0.24242424242424243,22.9012792228348,0.5915413096541347,0.0059781488352916926,0.597207826024303,0.43478260869565216,0.15393939393939393,0.5619930364020704,2,Bangladesh,Global South,South Asia,yes,NA,NA,NA
BGR,2020,0.25252525252525254,22.296959389816532,1.6631029740061978e-15,0.011234796949082663,0.6510452982561662,0.4366666666666667,0.15393939393939393,0.5619930364020704,2,Bulgaria,Global North,Europe,yes,NA,NA,NA
BOL,2020,0.12121212121212122,11.212091274420844,0.29715479773733605,2.0614306328592042e-4,0.5148620888086225,0.5909090909090909,0.15393939393939393,0.5619930364020704,2,Bolivia,Global South,Latin America & Caribbean,yes,NA,NA,NA
BRA,2020,0.10101010101010101,8.146617393446661,0.15399053104483074,0,0.42523127221633944,0.4666666666666667,0.15393939393939393,0.5619930364020704,2,Brazil,Global South,Latin America & Caribbean,yes,NA,NA,NA
BWA,2020,0.1414141414141414,13.120088589909349,0.3540840850075887,0,0.5389313769632496,0.4835164835164835,0.15393939393939393,0.5619930364020704,2,Botswana,Global South,Sub-Saharan Africa,yes,NA,NA,NA
CAN,2020,0.12121212121212122,8.965656565656566,7.127395108899801e-16,0.005772005772005772,0.48445026236425787,0.6212121212121212,0.15393939393939393,0.5619930364020704,2,Canada,Global North,North America,yes,NA,NA,NA
CHE,2020,0.10101010101010101,8.838888888888889,3.8046875692806256e-16,0,0.4365000236190636,0.6888888888888889,0.15393939393939393,0.5619930364020704,2,Switzerland,Global North,Europe,yes,NA,NA,NA
CHL,2020,0.1414141414141414,12.993545971150505,0.3012796735500495,8.245722531436817e-4,0.5268109630110668,0.5494505494505495,0.15393939393939393,0.5619930364020704,2,Chile,Global North,Latin America & Caribbean,yes,NA,NA,NA
CHN,2020,0.10101010101010101,8.387813172652582,0.1815461030293944,0,0.45952124715352705,0.5111111111111111,0.15393939393939393,0.5619930364020704,2,China,Global South,East Asia & Pacific,yes,NA,NA,NA
CMR,2020,0.10101010101010101,8.397717572908741,0.1810984177931707,6.184291898577613e-4,0.4473822019700971,0.6222222222222222,0.15393939393939393,0.5619930364020704,2,Cameroon,Global South,Sub-Saharan Africa,yes,NA,NA,NA
COL,2020,0.12121212121212122,10.664474524712013,0.26634452419144056,0,0.4944352569847794,0.5454545454545454,0.15393939393939393,0.5619930364020704,2,Colombia,Global South,Latin America & Caribbean,yes,NA,NA,NA
CRI,2020,0.12121212121212122,11.096288094905606,0.2671691887013391,0,0.5074812543534118,0.5606060606060607,0.15393939393939393,0.5619930364020704,2,Costa Rica,Global South,Latin America & Caribbean,yes,NA,NA,NA
CYP,2020,0.10101010101010101,8.919191919191919,3.9224249758990824e-16,0,0.42952306295870907,0.7333333333333333,0.15393939393939393,0.5619930364020704,2,Cyprus,Global North,Europe,yes,NA,NA,NA
CZE,2020,0.16161616161616163,13.774848484848485,1.1186304410163943e-15,8.245722531436817e-4,0.5217782677573048,0.6666666666666666,0.15393939393939393,0.5619930364020704,2,Czechia,Global North,Europe,yes,NA,NA,NA
DEU,2020,0.1717171717171717,14.753727066584208,1.268592522616837e-15,0.0023534666391809246,0.5392530440662072,0.6691176470588235,0.15393939393939393,0.5619930364020704,2,Germany,Global North,Europe,yes,NA,NA,NA
DNK,2020,0.25252525252525254,23.07635951350237,1.7874947794044965e-15,0.013292791864220437,0.6551905314003943,0.49,0.15393939393939393,0.5619930364020704,2,Denmark,Global North,Europe,yes,NA,NA,NA
DOM,2020,0.1919191919191919,17.79989995086021,0.34951436433421473,0.00484436198721913,0.5499813325739512,0.3859649122807018,0.15393939393939393,0.5619930364020704,2,Dominican Republic,Global South,Latin America & Caribbean,yes,NA,NA,NA
DZA,2020,0.1111111111111111,10.192667192372573,0.3018967800243426,2.0614306328592042e-4,0.5068236066721691,0.6363636363636364,0.15393939393939393,0.5619930364020704,2,Algeria,Global South,Middle East & North Africa,yes,NA,NA,NA
ECU,2020,0.18181818181818182,16.723074856531078,0.37287653512643254,0.003401360544217687,0.5472637892125779,0.40522875816993464,0.15393939393939393,0.5619930364020704,2,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA
EGY,2020,0.13131313131313133,11.968525706291384,0.25192367009934896,5.153576582148011e-4,0.44866158322989985,0.5641025641025641,0.15393939393939393,0.5619930364020704,2,"Egypt, Arab Rep.",Global South,Middle East & North Africa,yes,NA,NA,NA
ESP,2020,0.1414141414141414,12.646868686868688,8.637338893797336e-16,6.184291898577613e-4,0.5256869410302489,0.5824175824175823,0.15393939393939393,0.5619930364020704,2,Spain,Global North,Europe,yes,NA,NA,NA
EST,2020,0.23232323232323232,20.360597814883537,1.5793338622079882e-15,0.0037792894935752084,0.619021254081605,0.5375494071146245,0.15393939393939393,0.5619930364020704,2,Estonia,Global North,Europe,yes,NA,NA,NA
ETH,2020,0.18181818181818182,17.00424153075712,0.4404024061131928,0.0020614306328592042,0.5599981985410498,0.45098039215686275,0.15393939393939393,0.5619930364020704,2,Ethiopia,Global South,Sub-Saharan Africa,yes,NA,NA,NA
FIN,2020,0.16161616161616163,14.2689898989899,1.0966877611122673e-15,0.0027829313543599257,0.5568884844858049,0.5,0.15393939393939393,0.5619930364020704,2,Finland,Global North,Europe,yes,NA,NA,NA
FRA,2020,0.12121212121212122,10.004848484848488,8.691073575340249e-16,2.0614306328592042e-4,0.47935225305234364,0.6818181818181818,0.15393939393939393,0.5619930364020704,2,France,Global North,Europe,yes,NA,NA,NA
GBR,2020,0.12121212121212122,9.752498453927023,8.001345913451831e-16,0.0030921459492888066,0.4539872383141942,0.7272727272727273,0.15393939393939393,0.5619930364020704,2,United Kingdom,Global North,Europe,yes,NA,NA,NA
GEO,2020,0.1111111111111111,9.613662397167554,8.360515888580802e-16,0,0.5042260152834686,0.7272727272727273,0.15393939393939393,0.5619930364020704,2,Georgia,Global South,Europe & Central Asia,yes,NA,NA,NA
GHA,2020,0.16161616161616163,14.987964013949096,0.36843367197442883,0.01443001443001443,0.5488740562155398,0.49166666666666664,0.15393939393939393,0.5619930364020704,2,Ghana,Global South,Sub-Saharan Africa,yes,NA,NA,NA
GRC,2020,0.15151515151515152,13.537272727272729,7.716088412818154e-16,0.0037105751391465678,0.5471654243416042,0.5333333333333333,0.15393939393939393,0.5619930364020704,2,Greece,Global North,Europe,yes,NA,NA,NA
GTM,2020,0.12121212121212122,10.18217039861996,0.21954995354811785,2.0614306328592042e-4,0.4838397523727286,0.5757575757575757,0.15393939393939393,0.5619930364020704,2,Guatemala,Global South,Latin America & Caribbean,yes,NA,NA,NA
HRV,2020,0.15151515151515152,14.141594782242796,1.245746145621847e-15,0,0.5276420377837903,0.6952380952380952,0.15393939393939393,0.5619930364020704,2,Croatia,Global North,Europe,yes,NA,NA,NA
HUN,2020,0.12121212121212122,9.842603586889302,8.676533690999205e-16,0,0.4851731891947574,0.7424242424242423,0.15393939393939393,0.5619930364020704,2,Hungary,Global North,Europe,yes,NA,NA,NA
IDN,2020,0.15151515151515152,14.069870133441142,0.37265908674795056,2.0614306328592042e-4,0.533706968466681,0.619047619047619,0.15393939393939393,0.5619930364020704,2,Indonesia,Global South,East Asia & Pacific,yes,NA,NA,NA
